YEAR_MONTH,CITY,SUBSTANCE,CLASS,ITEMS,ACTUAL_COST
202101,Manchester,Pregabalin,anxiolytic,18591.0000,79048.9514
202101,Manchester,Promethazine teoclate,anxiolytic,57.0000,166.5812
202101,Manchester,Reboxetine,antidepressant,32.0000,630.7136
202101,Manchester,Secobarbital sodium,anxiolytic,1.0000,257.5604
202101,Manchester,Sertraline hydrochloride,antidepressant,38869.0000,254591.4779
202101,Manchester,Temazepam,anxiolytic,1187.0000,3046.5857
202101,Manchester,Tranylcypromine sulfate,antidepressant,4.0000,6159.4772
202101,Manchester,Trazodone hydrochloride,antidepressant,2879.0000,13642.3763
202101,Manchester,Trimipramine maleate,antidepressant,17.0000,6428.6415
202101,Manchester,Tryptophan,antidepressant,2.0000,417.1010
202101,Manchester,Venlafaxine,antidepressant,11529.0000,69212.0522
202101,Manchester,Vortioxetine,antidepressant,294.0000,4030.7010
202101,Manchester,Zolpidem tartrate,anxiolytic,1140.0000,1282.1077
202101,Manchester,Zopiclone,anxiolytic,8477.0000,6470.8301
202101,Middlesbrough,Amitriptyline hydrochloride,antidepressant,5920.0000,10327.4493
202101,Middlesbrough,Bupropion hydrochloride,antidepressant,5.0000,114.4603
202101,Middlesbrough,Buspirone hydrochloride,anxiolytic,108.0000,1376.7929
202101,Middlesbrough,Chloral hydrate,anxiolytic,9.0000,450.9951
202101,Middlesbrough,Chlordiazepoxide hydrochloride,anxiolytic,10.0000,90.1875
202101,Middlesbrough,Citalopram hydrobromide,antidepressant,4450.0000,5454.6558
202101,Middlesbrough,Citalopram hydrochloride,antidepressant,23.0000,327.6487
202101,Middlesbrough,Clobazam,anxiolytic,100.0000,6707.6153
202101,Middlesbrough,Clomethiazole,anxiolytic,7.0000,25.7402
202101,Middlesbrough,Clomipramine hydrochloride,antidepressant,46.0000,374.7920
202101,Middlesbrough,Clonazepam,anxiolytic,263.0000,4513.4013
202101,Middlesbrough,Diazepam,anxiolytic,1627.0000,4514.7818
202101,Middlesbrough,Dosulepin hydrochloride,antidepressant,274.0000,3070.9410
202101,Middlesbrough,Doxepin,antidepressant,8.0000,1906.2762
202101,Middlesbrough,Duloxetine hydrochloride,antidepressant,1723.0000,6292.8388
202101,Middlesbrough,Escitalopram,antidepressant,595.0000,1098.1029
202101,Middlesbrough,Fluoxetine hydrochloride,antidepressant,3286.0000,7814.7523
202101,Middlesbrough,Flupentixol decanoate,antidepressant,1.0000,11.7468
202101,Middlesbrough,Flupentixol hydrochloride,antidepressant,54.0000,187.6709
202101,Middlesbrough,Fluvoxamine maleate,antidepressant,12.0000,250.6900
202101,Middlesbrough,Imipramine hydrochloride,antidepressant,40.0000,719.0540
202101,Middlesbrough,Isocarboxazid,antidepressant,2.0000,652.0294
202101,Middlesbrough,Lofepramine hydrochloride,antidepressant,118.0000,2135.7466
202101,Middlesbrough,Loprazolam mesilate,anxiolytic,8.0000,157.6634
202101,Middlesbrough,Lorazepam,anxiolytic,317.0000,2118.0533
202101,Middlesbrough,Lormetazepam,anxiolytic,9.0000,208.9322
202101,Middlesbrough,Melatonin,anxiolytic,426.0000,10628.3973
202101,Middlesbrough,Midazolam hydrochloride,anxiolytic,26.0000,2187.5860
202101,Middlesbrough,Midazolam maleate,anxiolytic,5.0000,979.6583
202101,Middlesbrough,Mirtazapine,antidepressant,6282.0000,13607.4266
202101,Middlesbrough,Moclobemide,antidepressant,1.0000,26.0548
202101,Middlesbrough,Nitrazepam,anxiolytic,165.0000,556.9312
202101,Middlesbrough,Nortriptyline,antidepressant,208.0000,481.1178
202101,Middlesbrough,Oxazepam,anxiolytic,24.0000,156.5885
202101,Middlesbrough,Paroxetine hydrochloride,antidepressant,691.0000,1820.5554
202101,Middlesbrough,Phenobarbital,anxiolytic,58.0000,1644.4378
202101,Middlesbrough,Pregabalin,anxiolytic,5305.0000,22094.2250
202101,Middlesbrough,Promethazine teoclate,anxiolytic,4.0000,32.0953
202101,Middlesbrough,Reboxetine,antidepressant,37.0000,480.7940
202101,Middlesbrough,Sertraline hydrochloride,antidepressant,9485.0000,63647.2963
202101,Middlesbrough,Temazepam,anxiolytic,483.0000,1002.7394
202101,Middlesbrough,Tranylcypromine sulfate,antidepressant,3.0000,2395.3702
202101,Middlesbrough,Trazodone hydrochloride,antidepressant,1052.0000,2428.5775
202101,Middlesbrough,Trimipramine maleate,antidepressant,6.0000,1572.5306
202101,Middlesbrough,Venlafaxine,antidepressant,2114.0000,11561.3470
202101,Middlesbrough,Vortioxetine,antidepressant,64.0000,1235.4628
202101,Middlesbrough,Zolpidem tartrate,anxiolytic,166.0000,238.4711
202101,Middlesbrough,Zopiclone,anxiolytic,1701.0000,1432.1116
202101,Newcastle upon Tyne,Agomelatine,antidepressant,60.0000,905.6798
202101,Newcastle upon Tyne,Amitriptyline hydrochloride,antidepressant,11515.0000,18116.0421
202101,Newcastle upon Tyne,Bupropion hydrochloride,antidepressant,27.0000,719.2707
202101,Newcastle upon Tyne,Buspirone hydrochloride,anxiolytic,114.0000,985.9812
202101,Newcastle upon Tyne,Chloral hydrate,anxiolytic,8.0000,164.3580
202101,Newcastle upon Tyne,Chlordiazepoxide hydrochloride,anxiolytic,10.0000,90.7366
202101,Newcastle upon Tyne,Citalopram hydrobromide,antidepressant,10982.0000,12456.6742
202101,Newcastle upon Tyne,Citalopram hydrochloride,antidepressant,42.0000,575.3212
202101,Newcastle upon Tyne,Clobazam,anxiolytic,291.0000,8173.5725
202101,Newcastle upon Tyne,Clomethiazole,anxiolytic,22.0000,217.0435
202101,Newcastle upon Tyne,Clomethiazole edisilate,anxiolytic,6.0000,167.6095
202101,Newcastle upon Tyne,Clomipramine hydrochloride,antidepressant,206.0000,1147.0271
202101,Newcastle upon Tyne,Clonazepam,anxiolytic,743.0000,9098.5142
202101,Newcastle upon Tyne,Diazepam,anxiolytic,3303.0000,10977.5756
202101,Newcastle upon Tyne,Dosulepin hydrochloride,antidepressant,361.0000,2811.8436
202101,Newcastle upon Tyne,Doxepin,antidepressant,9.0000,988.0379
202101,Newcastle upon Tyne,Duloxetine hydrochloride,antidepressant,4631.0000,12152.7920
202101,Newcastle upon Tyne,Escitalopram,antidepressant,805.0000,1315.9099
202101,Newcastle upon Tyne,Fluoxetine hydrochloride,antidepressant,7709.0000,16775.5336
202101,Newcastle upon Tyne,Flupentixol decanoate,antidepressant,22.0000,217.6507
202101,Newcastle upon Tyne,Flupentixol hydrochloride,antidepressant,97.0000,260.8420
202101,Newcastle upon Tyne,Fluvoxamine maleate,antidepressant,7.0000,127.6715
202101,Newcastle upon Tyne,Imipramine hydrochloride,antidepressant,80.0000,936.3029
202101,Newcastle upon Tyne,Lofepramine hydrochloride,antidepressant,282.0000,4202.9928
202101,Newcastle upon Tyne,Loprazolam mesilate,anxiolytic,4.0000,136.2471
202101,Newcastle upon Tyne,Lorazepam,anxiolytic,486.0000,2477.7478
202101,Newcastle upon Tyne,Lormetazepam,anxiolytic,1.0000,30.9854
202101,Newcastle upon Tyne,Melatonin,anxiolytic,1657.0000,48992.2052
202101,Newcastle upon Tyne,Mianserin hydrochloride,antidepressant,1.0000,26.2596
202101,Newcastle upon Tyne,Midazolam hydrochloride,anxiolytic,29.0000,2297.9401
202101,Newcastle upon Tyne,Midazolam maleate,anxiolytic,24.0000,5695.8485
202101,Newcastle upon Tyne,Mirtazapine,antidepressant,13327.0000,24848.5505
202101,Newcastle upon Tyne,Moclobemide,antidepressant,7.0000,225.3933
202101,Newcastle upon Tyne,Nitrazepam,anxiolytic,148.0000,354.3620
202101,Newcastle upon Tyne,Nortriptyline,antidepressant,512.0000,1665.7597
202101,Newcastle upon Tyne,Oxazepam,anxiolytic,18.0000,180.0669
202101,Newcastle upon Tyne,Paraldehyde,anxiolytic,1.0000,28.3165
202101,Newcastle upon Tyne,Paroxetine hydrochloride,antidepressant,863.0000,1906.3167
202101,Newcastle upon Tyne,Phenelzine sulfate,antidepressant,5.0000,2366.3928
202101,Newcastle upon Tyne,Phenobarbital,anxiolytic,129.0000,2059.7616
202101,Newcastle upon Tyne,Pregabalin,anxiolytic,7629.0000,25625.9244
202101,Newcastle upon Tyne,Promethazine teoclate,anxiolytic,17.0000,46.6059
202101,Newcastle upon Tyne,Reboxetine,antidepressant,44.0000,371.8825
202101,Newcastle upon Tyne,Sertraline hydrochloride,antidepressant,16647.0000,102339.1545
202101,Newcastle upon Tyne,Sodium oxybate,anxiolytic,1.0000,1340.2931
202101,Newcastle upon Tyne,Temazepam,anxiolytic,1051.0000,1621.3190
202101,Newcastle upon Tyne,Tranylcypromine sulfate,antidepressant,4.0000,1368.8113
202101,Newcastle upon Tyne,Trazodone hydrochloride,antidepressant,3256.0000,6698.2895
202101,Newcastle upon Tyne,Trimipramine maleate,antidepressant,9.0000,1463.7187
202101,Newcastle upon Tyne,Tryptophan,antidepressant,10.0000,209.6610
202101,Newcastle upon Tyne,Venlafaxine,antidepressant,4760.0000,21541.1863
202101,Newcastle upon Tyne,Vortioxetine,antidepressant,384.0000,5363.4396
202101,Newcastle upon Tyne,Zolpidem tartrate,anxiolytic,152.0000,143.9749
202101,Newcastle upon Tyne,Zopiclone,anxiolytic,2703.0000,1843.5271
202101,Nottingham,Agomelatine,antidepressant,13.0000,463.5003
202101,Nottingham,Amitriptyline hydrochloride,antidepressant,18367.0000,41930.4716
202101,Nottingham,Bupropion hydrochloride,antidepressant,13.0000,601.9329
202101,Nottingham,Buspirone hydrochloride,anxiolytic,43.0000,745.8418
202101,Nottingham,Chloral hydrate,anxiolytic,45.0000,1432.0058
202101,Nottingham,Chlordiazepoxide hydrochloride,anxiolytic,45.0000,282.0796
202101,Nottingham,Citalopram hydrobromide,antidepressant,16159.0000,23875.2580
202101,Nottingham,Citalopram hydrochloride,antidepressant,61.0000,807.9404
202101,Nottingham,Clobazam,anxiolytic,413.0000,11996.2178
202101,Nottingham,Clomethiazole,anxiolytic,10.0000,349.8741
202101,Nottingham,Clomipramine hydrochloride,antidepressant,315.0000,2868.5635
202101,Nottingham,Clonazepam,anxiolytic,1013.0000,17752.1160
202101,Nottingham,Diazepam,anxiolytic,4177.0000,13024.4178
202101,Nottingham,Dosulepin hydrochloride,antidepressant,530.0000,8105.8080
202101,Nottingham,Doxepin,antidepressant,17.0000,2469.4919
202101,Nottingham,Duloxetine hydrochloride,antidepressant,3021.0000,13382.8991
202101,Nottingham,Escitalopram,antidepressant,838.0000,1915.7281
202101,Nottingham,Fluoxetine hydrochloride,antidepressant,7329.0000,23095.1089
202101,Nottingham,Flupentixol decanoate,antidepressant,2.0000,18.9236
202101,Nottingham,Flupentixol hydrochloride,antidepressant,157.0000,689.4288
202101,Nottingham,Fluvoxamine maleate,antidepressant,8.0000,277.6977
202101,Nottingham,Imipramine hydrochloride,antidepressant,306.0000,5764.2813
202101,Nottingham,Isocarboxazid,antidepressant,5.0000,1738.6013
202101,Nottingham,Lofepramine hydrochloride,antidepressant,276.0000,6336.1867
202101,Nottingham,Loprazolam mesilate,anxiolytic,7.0000,188.5638
202101,Nottingham,Lorazepam,anxiolytic,794.0000,5835.6978
202101,Nottingham,Lormetazepam,anxiolytic,2.0000,35.4654
202101,Nottingham,Melatonin,anxiolytic,422.0000,14443.3285
202101,Nottingham,Midazolam hydrochloride,anxiolytic,99.0000,9947.0948
202101,Nottingham,Midazolam maleate,anxiolytic,23.0000,4411.5028
202101,Nottingham,Mirtazapine,antidepressant,9353.0000,25618.3836
202101,Nottingham,Moclobemide,antidepressant,10.0000,295.3371
202101,Nottingham,Nitrazepam,anxiolytic,302.0000,1674.4001
202101,Nottingham,Nortriptyline,antidepressant,1087.0000,6438.3444
202101,Nottingham,Oxazepam,anxiolytic,19.0000,220.3321
202101,Nottingham,Oxitriptan,antidepressant,4.0000,138.4335
202101,Nottingham,Paroxetine hydrochloride,antidepressant,980.0000,3379.4807
202101,Nottingham,Phenelzine sulfate,antidepressant,3.0000,99.1829
202101,Nottingham,Phenobarbital,anxiolytic,189.0000,6287.9306
202101,Nottingham,Pregabalin,anxiolytic,7921.0000,41049.4728
202101,Nottingham,Promethazine teoclate,anxiolytic,28.0000,101.7962
202101,Nottingham,Reboxetine,antidepressant,16.0000,323.1076
202101,Nottingham,Sertraline hydrochloride,antidepressant,20707.0000,160561.0978
202101,Nottingham,Temazepam,anxiolytic,537.0000,1208.7004
202101,Nottingham,Tranylcypromine sulfate,antidepressant,5.0000,8212.6322
202101,Nottingham,Trazodone hydrochloride,antidepressant,1910.0000,8279.6553
202101,Nottingham,Trimipramine maleate,antidepressant,10.0000,6022.5327
202101,Nottingham,Tryptophan,antidepressant,1.0000,113.8618
202101,Nottingham,Venlafaxine,antidepressant,4735.0000,31135.4884
202101,Nottingham,Vortioxetine,antidepressant,104.0000,2507.4287
202101,Nottingham,Zolpidem tartrate,anxiolytic,548.0000,645.5480
202101,Nottingham,Zopiclone,anxiolytic,5166.0000,4318.2118
202101,Peterborough,Agomelatine,antidepressant,7.0000,196.6611
202101,Peterborough,Amitriptyline hydrochloride,antidepressant,7670.0000,13806.9893
202101,Peterborough,Bupropion hydrochloride,antidepressant,4.0000,192.1028
202101,Peterborough,Buspirone hydrochloride,anxiolytic,97.0000,1342.5785
202101,Peterborough,Chloral hydrate,anxiolytic,5.0000,110.8678
202101,Peterborough,Chlordiazepoxide hydrochloride,anxiolytic,31.0000,104.3871
202101,Peterborough,Citalopram hydrobromide,antidepressant,7815.0000,9254.9156
202101,Peterborough,Citalopram hydrochloride,antidepressant,42.0000,636.4840
202101,Peterborough,Clobazam,anxiolytic,108.0000,6283.0156
202101,Peterborough,Clomethiazole,anxiolytic,1.0000,42.8525
202101,Peterborough,Clomipramine hydrochloride,antidepressant,71.0000,472.1175
202101,Peterborough,Clonazepam,anxiolytic,443.0000,7299.6958
202101,Peterborough,Diazepam,anxiolytic,1823.0000,3738.6876
202101,Peterborough,Dosulepin hydrochloride,antidepressant,194.0000,1966.6499
202101,Peterborough,Doxepin,antidepressant,3.0000,451.4512
202101,Peterborough,Duloxetine hydrochloride,antidepressant,637.0000,2363.7279
202101,Peterborough,Escitalopram,antidepressant,527.0000,1130.0292
202101,Peterborough,Fluoxetine hydrochloride,antidepressant,2731.0000,11449.6782
202101,Peterborough,Flupentixol decanoate,antidepressant,61.0000,1175.0708
202101,Peterborough,Flupentixol hydrochloride,antidepressant,66.0000,233.7098
202101,Peterborough,Fluvoxamine maleate,antidepressant,8.0000,147.5547
202101,Peterborough,Imipramine hydrochloride,antidepressant,114.0000,1431.8437
202101,Peterborough,Lofepramine hydrochloride,antidepressant,28.0000,506.1742
202101,Peterborough,Loprazolam mesilate,anxiolytic,27.0000,609.8542
202101,Peterborough,Lorazepam,anxiolytic,609.0000,3806.2419
202101,Peterborough,Lormetazepam,anxiolytic,15.0000,231.4162
202101,Peterborough,Melatonin,anxiolytic,526.0000,18030.9277
202101,Peterborough,Midazolam hydrochloride,anxiolytic,29.0000,2176.1878
202101,Peterborough,Midazolam maleate,anxiolytic,6.0000,752.2790
202101,Peterborough,Mirtazapine,antidepressant,3738.0000,8976.1947
202101,Peterborough,Moclobemide,antidepressant,3.0000,18.5706
202101,Peterborough,Nitrazepam,anxiolytic,112.0000,596.1569
202101,Peterborough,Nortriptyline,antidepressant,346.0000,1108.0839
202101,Peterborough,Oxazepam,anxiolytic,30.0000,176.5056
202101,Peterborough,Paroxetine hydrochloride,antidepressant,559.0000,1805.9783
202101,Peterborough,Phenelzine sulfate,antidepressant,2.0000,482.0023
202101,Peterborough,Phenobarbital,anxiolytic,81.0000,551.2833
202101,Peterborough,Phenobarbital sodium,anxiolytic,1.0000,371.2981
202101,Peterborough,Pregabalin,anxiolytic,3124.0000,14454.5556
202101,Peterborough,Promethazine teoclate,anxiolytic,16.0000,49.4208
202101,Peterborough,Reboxetine,antidepressant,6.0000,59.2179
202101,Peterborough,Sertraline hydrochloride,antidepressant,8614.0000,56597.7776
202101,Peterborough,Sodium oxybate,anxiolytic,5.0000,5026.1147
202101,Peterborough,Temazepam,anxiolytic,326.0000,1159.4979
202101,Peterborough,Tranylcypromine sulfate,antidepressant,1.0000,342.2028
202101,Peterborough,Trazodone hydrochloride,antidepressant,147.0000,550.3141
202101,Peterborough,Trimipramine maleate,antidepressant,12.0000,3277.0421
202101,Peterborough,Tryptophan,antidepressant,2.0000,226.2344
202101,Peterborough,Venlafaxine,antidepressant,2280.0000,13155.0219
202101,Peterborough,Vortioxetine,antidepressant,38.0000,748.7341
202101,Peterborough,Zolpidem tartrate,anxiolytic,292.0000,409.1428
202101,Peterborough,Zopiclone,anxiolytic,2274.0000,1930.6418
202101,Plymouth,Agomelatine,antidepressant,11.0000,505.2547
202101,Plymouth,Amitriptyline hydrochloride,antidepressant,8241.0000,18392.3160
202101,Plymouth,Bupropion hydrochloride,antidepressant,4.0000,172.5687
202101,Plymouth,Buspirone hydrochloride,anxiolytic,79.0000,1099.7277
202101,Plymouth,Chloral hydrate,anxiolytic,8.0000,1013.7330
202101,Plymouth,Chlordiazepoxide hydrochloride,anxiolytic,12.0000,50.2032
202101,Plymouth,Citalopram hydrobromide,antidepressant,6626.0000,10242.7793
202101,Plymouth,Citalopram hydrochloride,antidepressant,22.0000,407.5382
202101,Plymouth,Clobazam,anxiolytic,119.0000,5522.1716
202101,Plymouth,Clomethiazole,anxiolytic,2.0000,244.2537
202101,Plymouth,Clomipramine hydrochloride,antidepressant,76.0000,740.9159
202101,Plymouth,Clonazepam,anxiolytic,322.0000,4510.6675
202101,Plymouth,Cloral betaine,anxiolytic,1.0000,361.2901
202101,Plymouth,Diazepam,anxiolytic,2553.0000,3287.5323
202101,Plymouth,Dosulepin hydrochloride,antidepressant,203.0000,2949.3497
202101,Plymouth,Doxepin,antidepressant,9.0000,2607.1314
202101,Plymouth,Duloxetine hydrochloride,antidepressant,1917.0000,8000.3220
202101,Plymouth,Escitalopram,antidepressant,360.0000,989.6817
202101,Plymouth,Fluoxetine hydrochloride,antidepressant,3473.0000,13705.1731
202101,Plymouth,Flupentixol decanoate,antidepressant,2.0000,5.2967
202101,Plymouth,Flupentixol hydrochloride,antidepressant,48.0000,157.5161
202101,Plymouth,Fluvoxamine maleate,antidepressant,12.0000,118.3558
202101,Plymouth,Imipramine hydrochloride,antidepressant,133.0000,1024.2916
202101,Plymouth,Isocarboxazid,antidepressant,1.0000,434.5426
202101,Plymouth,Lofepramine hydrochloride,antidepressant,73.0000,1627.0318
202101,Plymouth,Lorazepam,anxiolytic,512.0000,3357.9444
202101,Plymouth,Lormetazepam,anxiolytic,15.0000,200.9086
202101,Plymouth,Melatonin,anxiolytic,1362.0000,57741.8854
202101,Plymouth,Midazolam hydrochloride,anxiolytic,25.0000,2191.8496
202101,Plymouth,Midazolam maleate,anxiolytic,11.0000,2116.8864
202101,Plymouth,Mirtazapine,antidepressant,7185.0000,19087.2433
202101,Plymouth,Nitrazepam,anxiolytic,120.0000,1256.4020
202101,Plymouth,Nortriptyline,antidepressant,309.0000,1205.0991
202101,Plymouth,Oxazepam,anxiolytic,12.0000,196.7823
202101,Plymouth,Paroxetine hydrochloride,antidepressant,417.0000,1495.9349
202101,Plymouth,Phenelzine sulfate,antidepressant,2.0000,788.4705
202101,Plymouth,Phenobarbital,anxiolytic,46.0000,720.5955
202101,Plymouth,Pregabalin,anxiolytic,4785.0000,18178.3124
202101,Plymouth,Promethazine teoclate,anxiolytic,24.0000,49.0027
202101,Plymouth,Reboxetine,antidepressant,10.0000,143.4777
202101,Plymouth,Sertraline hydrochloride,antidepressant,9557.0000,75920.2005
202101,Plymouth,Sodium oxybate,anxiolytic,3.0000,1675.3881
