date,city,substance,units,items
202111,London,Colecalciferol,200,17012.0
202111,London,Colecalciferol,2000,912.0
202111,London,Colecalciferol,20000,11237.0
202111,London,Colecalciferol,2200,54.0
202111,London,Colecalciferol,2400,124.0
202111,London,Colecalciferol,2500,107.0
202111,London,Colecalciferol,25000,2441.0
202111,London,Colecalciferol,2740,81.0
202111,London,Colecalciferol,3000,312.0
202111,London,Colecalciferol,300000,8.0
202111,London,Colecalciferol,3200,298.0
202111,London,Colecalciferol,400,44314.0
202111,London,Colecalciferol,4000,173.0
202111,London,Colecalciferol,40000,357.0
202111,London,Colecalciferol,440,243.0
202111,London,Colecalciferol,5000,360.0
202111,London,Colecalciferol,50000,41.0
202111,London,Colecalciferol,5600,9.0
202111,London,Colecalciferol,600,34.0
202111,London,Colecalciferol,800,23859.0
202111,London,Colecalciferol,880,1968.0
202111,London,Colecalciferol,unknown,40327.0
202111,Manchester,Colecalciferol,1000,465.0
202111,Manchester,Colecalciferol,10000,37.0
202111,Manchester,Colecalciferol,200,3420.0
202111,Manchester,Colecalciferol,2000,26.0
202111,Manchester,Colecalciferol,20000,1471.0
202111,Manchester,Colecalciferol,2200,2.0
202111,Manchester,Colecalciferol,2400,2.0
202111,Manchester,Colecalciferol,25000,65.0
202111,Manchester,Colecalciferol,2740,15.0
202111,Manchester,Colecalciferol,3000,8.0
202111,Manchester,Colecalciferol,3200,54.0
202111,Manchester,Colecalciferol,400,2687.0
202111,Manchester,Colecalciferol,4000,16.0
202111,Manchester,Colecalciferol,40000,10.0
202111,Manchester,Colecalciferol,440,16.0
202111,Manchester,Colecalciferol,500,1.0
202111,Manchester,Colecalciferol,5000,10.0
202111,Manchester,Colecalciferol,50000,48.0
202111,Manchester,Colecalciferol,5600,8.0
202111,Manchester,Colecalciferol,600,10.0
202111,Manchester,Colecalciferol,800,2003.0
202111,Manchester,Colecalciferol,880,458.0
202111,Manchester,Colecalciferol,unknown,5773.0
202111,Middlesbrough,Colecalciferol,1000,63.0
202111,Middlesbrough,Colecalciferol,10000,1.0
202111,Middlesbrough,Colecalciferol,200,57.0
202111,Middlesbrough,Colecalciferol,2000,2.0
202111,Middlesbrough,Colecalciferol,20000,16.0
202111,Middlesbrough,Colecalciferol,2400,2.0
202111,Middlesbrough,Colecalciferol,3200,1.0
202111,Middlesbrough,Colecalciferol,400,178.0
202111,Middlesbrough,Colecalciferol,4000,5.0
202111,Middlesbrough,Colecalciferol,5000,2.0
202111,Middlesbrough,Colecalciferol,800,231.0
202111,Middlesbrough,Colecalciferol,880,47.0
202111,Middlesbrough,Colecalciferol,unknown,108.0
202111,Newcastle upon Tyne,Colecalciferol,1000,26.0
202111,Newcastle upon Tyne,Colecalciferol,15000,1.0
202111,Newcastle upon Tyne,Colecalciferol,200,220.0
202111,Newcastle upon Tyne,Colecalciferol,2000,2.0
202111,Newcastle upon Tyne,Colecalciferol,20000,171.0
202111,Newcastle upon Tyne,Colecalciferol,2400,2.0
202111,Newcastle upon Tyne,Colecalciferol,2500,1.0
202111,Newcastle upon Tyne,Colecalciferol,25000,4.0
202111,Newcastle upon Tyne,Colecalciferol,2740,29.0
202111,Newcastle upon Tyne,Colecalciferol,400,1762.0
202111,Newcastle upon Tyne,Colecalciferol,440,3.0
202111,Newcastle upon Tyne,Colecalciferol,50000,3.0
202111,Newcastle upon Tyne,Colecalciferol,5600,8.0
202111,Newcastle upon Tyne,Colecalciferol,800,5035.0
202111,Newcastle upon Tyne,Colecalciferol,880,11.0
202111,Newcastle upon Tyne,Colecalciferol,unknown,954.0
202111,Nottingham,Colecalciferol,1000,2269.0
202111,Nottingham,Colecalciferol,10000,16.0
202111,Nottingham,Colecalciferol,200,573.0
202111,Nottingham,Colecalciferol,2000,6.0
202111,Nottingham,Colecalciferol,20000,88.0
202111,Nottingham,Colecalciferol,2200,2.0
202111,Nottingham,Colecalciferol,2400,4.0
202111,Nottingham,Colecalciferol,25000,92.0
202111,Nottingham,Colecalciferol,2740,45.0
202111,Nottingham,Colecalciferol,3000,4.0
202111,Nottingham,Colecalciferol,3200,13.0
202111,Nottingham,Colecalciferol,400,693.0
202111,Nottingham,Colecalciferol,440,1.0
202111,Nottingham,Colecalciferol,5000,2.0
202111,Nottingham,Colecalciferol,50000,124.0
202111,Nottingham,Colecalciferol,5600,1.0
202111,Nottingham,Colecalciferol,800,2188.0
202111,Nottingham,Colecalciferol,880,7.0
202111,Nottingham,Colecalciferol,unknown,1146.0
202111,Peterborough,Colecalciferol,1000,1.0
202111,Peterborough,Colecalciferol,10000,1.0
202111,Peterborough,Colecalciferol,200,10.0
202111,Peterborough,Colecalciferol,2400,1.0
202111,Peterborough,Colecalciferol,3000,1.0
202111,Peterborough,Colecalciferol,3200,2.0
202111,Peterborough,Colecalciferol,400,48.0
202111,Peterborough,Colecalciferol,800,13.0
202111,Peterborough,Colecalciferol,880,18.0
202111,Peterborough,Colecalciferol,unknown,28.0
202111,Plymouth,Colecalciferol,1000,57.0
202111,Plymouth,Colecalciferol,200,35.0
202111,Plymouth,Colecalciferol,2000,1.0
202111,Plymouth,Colecalciferol,20000,1.0
202111,Plymouth,Colecalciferol,25000,4.0
202111,Plymouth,Colecalciferol,400,64.0
202111,Plymouth,Colecalciferol,800,16.0
202111,Plymouth,Colecalciferol,880,23.0
202111,Plymouth,Colecalciferol,unknown,84.0
202111,Sunderland,Colecalciferol,1000,43.0
202111,Sunderland,Colecalciferol,200,71.0
202111,Sunderland,Colecalciferol,20000,26.0
202111,Sunderland,Colecalciferol,2740,1.0
202111,Sunderland,Colecalciferol,400,112.0
202111,Sunderland,Colecalciferol,800,297.0
202111,Sunderland,Colecalciferol,880,8.0
202111,Sunderland,Colecalciferol,unknown,449.0
202111,York,Colecalciferol,1000,235.0
202111,York,Colecalciferol,10000,5.0
202111,York,Colecalciferol,200,455.0
202111,York,Colecalciferol,2000,4.0
202111,York,Colecalciferol,20000,4.0
202111,York,Colecalciferol,2400,1.0
202111,York,Colecalciferol,25000,39.0
202111,York,Colecalciferol,3000,5.0
202111,York,Colecalciferol,3200,4.0
202111,York,Colecalciferol,400,423.0
202111,York,Colecalciferol,4000,2.0
202111,York,Colecalciferol,440,2.0
202111,York,Colecalciferol,5000,1.0
202111,York,Colecalciferol,50000,25.0
202111,York,Colecalciferol,5600,1.0
202111,York,Colecalciferol,800,615.0
202111,York,Colecalciferol,880,46.0
202111,York,Colecalciferol,unknown,882.0
202112,Birmingham,Colecalciferol,1000,714.0
202112,Birmingham,Colecalciferol,10000,49.0
202112,Birmingham,Colecalciferol,15000,1.0
202112,Birmingham,Colecalciferol,200,2420.0
202112,Birmingham,Colecalciferol,2000,34.0
202112,Birmingham,Colecalciferol,20000,351.0
202112,Birmingham,Colecalciferol,2200,2.0
202112,Birmingham,Colecalciferol,2400,22.0
202112,Birmingham,Colecalciferol,2500,4.0
202112,Birmingham,Colecalciferol,25000,312.0
202112,Birmingham,Colecalciferol,2740,11.0
202112,Birmingham,Colecalciferol,3000,17.0
202112,Birmingham,Colecalciferol,30000,2.0
202112,Birmingham,Colecalciferol,3200,113.0
202112,Birmingham,Colecalciferol,400,1239.0
202112,Birmingham,Colecalciferol,4000,8.0
202112,Birmingham,Colecalciferol,40000,3.0
202112,Birmingham,Colecalciferol,440,12.0
202112,Birmingham,Colecalciferol,5000,2.0
202112,Birmingham,Colecalciferol,50000,459.0
202112,Birmingham,Colecalciferol,5600,3.0
202112,Birmingham,Colecalciferol,600,3.0
202112,Birmingham,Colecalciferol,800,3800.0
202112,Birmingham,Colecalciferol,880,164.0
202112,Birmingham,Colecalciferol,unknown,2045.0
202112,Brighton,Colecalciferol,200,16.0
202112,Brighton,Colecalciferol,2000,1.0
202112,Brighton,Colecalciferol,20000,25.0
202112,Brighton,Colecalciferol,3200,4.0
202112,Brighton,Colecalciferol,400,149.0
202112,Brighton,Colecalciferol,4000,2.0
202112,Brighton,Colecalciferol,800,65.0
202112,Brighton,Colecalciferol,unknown,64.0
202112,Bristol,Colecalciferol,1000,244.0
202112,Bristol,Colecalciferol,10000,7.0
202112,Bristol,Colecalciferol,15000,1.0
202112,Bristol,Colecalciferol,200,534.0
202112,Bristol,Colecalciferol,2000,1.0
202112,Bristol,Colecalciferol,20000,32.0
202112,Bristol,Colecalciferol,2400,2.0
202112,Bristol,Colecalciferol,25000,92.0
202112,Bristol,Colecalciferol,2740,1.0
202112,Bristol,Colecalciferol,3000,8.0
202112,Bristol,Colecalciferol,3200,8.0
202112,Bristol,Colecalciferol,400,1249.0
202112,Bristol,Colecalciferol,40000,6.0
202112,Bristol,Colecalciferol,440,6.0
202112,Bristol,Colecalciferol,50000,12.0
202112,Bristol,Colecalciferol,600,1.0
202112,Bristol,Colecalciferol,800,1499.0
202112,Bristol,Colecalciferol,880,159.0
202112,Bristol,Colecalciferol,unknown,1144.0
202112,Canterbury,Colecalciferol,1000,223.0
202112,Canterbury,Colecalciferol,10000,2.0
202112,Canterbury,Colecalciferol,200,380.0
202112,Canterbury,Colecalciferol,2000,5.0
202112,Canterbury,Colecalciferol,20000,22.0
202112,Canterbury,Colecalciferol,2200,1.0
202112,Canterbury,Colecalciferol,2500,1.0
202112,Canterbury,Colecalciferol,25000,1.0
202112,Canterbury,Colecalciferol,2740,1.0
202112,Canterbury,Colecalciferol,3200,4.0
202112,Canterbury,Colecalciferol,400,673.0
202112,Canterbury,Colecalciferol,4000,2.0
202112,Canterbury,Colecalciferol,440,6.0
202112,Canterbury,Colecalciferol,5000,2.0
202112,Canterbury,Colecalciferol,800,299.0
202112,Canterbury,Colecalciferol,880,29.0
202112,Canterbury,Colecalciferol,unknown,638.0
202112,Exeter,Colecalciferol,1000,41.0
202112,Exeter,Colecalciferol,200,16.0
202112,Exeter,Colecalciferol,2400,1.0
202112,Exeter,Colecalciferol,25000,3.0
202112,Exeter,Colecalciferol,400,11.0
202112,Exeter,Colecalciferol,800,9.0
202112,Exeter,Colecalciferol,880,145.0
202112,Exeter,Colecalciferol,unknown,97.0
202112,Leeds,Colecalciferol,1000,668.0
202112,Leeds,Colecalciferol,10000,10.0
202112,Leeds,Colecalciferol,200,182.0
202112,Leeds,Colecalciferol,2000,13.0
202112,Leeds,Colecalciferol,20000,73.0
202112,Leeds,Colecalciferol,2200,1.0
202112,Leeds,Colecalciferol,2400,1.0
202112,Leeds,Colecalciferol,2500,1.0
202112,Leeds,Colecalciferol,25000,34.0
202112,Leeds,Colecalciferol,2740,1.0
202112,Leeds,Colecalciferol,3000,3.0
202112,Leeds,Colecalciferol,3200,6.0
202112,Leeds,Colecalciferol,400,756.0
202112,Leeds,Colecalciferol,4000,1.0
202112,Leeds,Colecalciferol,40000,5.0
202112,Leeds,Colecalciferol,440,2.0
202112,Leeds,Colecalciferol,50000,11.0
202112,Leeds,Colecalciferol,800,519.0
202112,Leeds,Colecalciferol,880,15.0
202112,Leeds,Colecalciferol,unknown,644.0
202112,London,Colecalciferol,1000,28760.0
202112,London,Colecalciferol,10000,707.0
202112,London,Colecalciferol,15000,21.0
202112,London,Colecalciferol,200,17351.0
202112,London,Colecalciferol,2000,965.0
202112,London,Colecalciferol,20000,12403.0
202112,London,Colecalciferol,2200,47.0
202112,London,Colecalciferol,2400,126.0
202112,London,Colecalciferol,2500,104.0
202112,London,Colecalciferol,25000,2844.0
202112,London,Colecalciferol,2740,102.0
202112,London,Colecalciferol,3000,325.0
202112,London,Colecalciferol,30000,2.0
202112,London,Colecalciferol,300000,2.0
202112,London,Colecalciferol,3200,273.0
202112,London,Colecalciferol,400,44447.0
202112,London,Colecalciferol,4000,189.0
202112,London,Colecalciferol,40000,440.0
202112,London,Colecalciferol,440,238.0
202112,London,Colecalciferol,5000,443.0
202112,London,Colecalciferol,50000,58.0
202112,London,Colecalciferol,5600,18.0
202112,London,Colecalciferol,600,39.0
202112,London,Colecalciferol,800,24519.0
202112,London,Colecalciferol,880,1959.0
202112,London,Colecalciferol,unknown,41283.0
202112,Manchester,Colecalciferol,1000,510.0
202112,Manchester,Colecalciferol,10000,54.0
202112,Manchester,Colecalciferol,15000,1.0
202112,Manchester,Colecalciferol,200,3604.0
202112,Manchester,Colecalciferol,2000,33.0
202112,Manchester,Colecalciferol,20000,1579.0
202112,Manchester,Colecalciferol,2400,4.0
202112,Manchester,Colecalciferol,2500,2.0
202112,Manchester,Colecalciferol,25000,58.0
202112,Manchester,Colecalciferol,2740,18.0
202112,Manchester,Colecalciferol,3000,9.0
202112,Manchester,Colecalciferol,3200,52.0
202112,Manchester,Colecalciferol,400,2866.0
202112,Manchester,Colecalciferol,4000,20.0
202112,Manchester,Colecalciferol,40000,14.0
202112,Manchester,Colecalciferol,440,20.0
202112,Manchester,Colecalciferol,5000,10.0
202112,Manchester,Colecalciferol,50000,48.0
202112,Manchester,Colecalciferol,5600,7.0
202112,Manchester,Colecalciferol,600,3.0
202112,Manchester,Colecalciferol,800,2034.0
202112,Manchester,Colecalciferol,880,484.0
202112,Manchester,Colecalciferol,unknown,6048.0
202112,Middlesbrough,Colecalciferol,1000,75.0
202112,Middlesbrough,Colecalciferol,200,70.0
202112,Middlesbrough,Colecalciferol,2000,5.0
202112,Middlesbrough,Colecalciferol,20000,8.0
202112,Middlesbrough,Colecalciferol,3200,2.0
202112,Middlesbrough,Colecalciferol,400,155.0
202112,Middlesbrough,Colecalciferol,4000,3.0
202112,Middlesbrough,Colecalciferol,5000,1.0
202112,Middlesbrough,Colecalciferol,800,259.0
202112,Middlesbrough,Colecalciferol,880,66.0
202112,Middlesbrough,Colecalciferol,unknown,106.0
202112,Newcastle upon Tyne,Colecalciferol,1000,26.0
202112,Newcastle upon Tyne,Colecalciferol,10000,1.0
202112,Newcastle upon Tyne,Colecalciferol,15000,2.0
202112,Newcastle upon Tyne,Colecalciferol,200,234.0
202112,Newcastle upon Tyne,Colecalciferol,2000,4.0
202112,Newcastle upon Tyne,Colecalciferol,20000,153.0
202112,Newcastle upon Tyne,Colecalciferol,2400,1.0
202112,Newcastle upon Tyne,Colecalciferol,2500,1.0
202112,Newcastle upon Tyne,Colecalciferol,25000,8.0
202112,Newcastle upon Tyne,Colecalciferol,2740,33.0
202112,Newcastle upon Tyne,Colecalciferol,3200,2.0
202112,Newcastle upon Tyne,Colecalciferol,400,1959.0
202112,Newcastle upon Tyne,Colecalciferol,40000,1.0
202112,Newcastle upon Tyne,Colecalciferol,440,3.0
202112,Newcastle upon Tyne,Colecalciferol,50000,9.0
202112,Newcastle upon Tyne,Colecalciferol,5600,6.0
202112,Newcastle upon Tyne,Colecalciferol,800,5582.0
202112,Newcastle upon Tyne,Colecalciferol,880,12.0
202112,Newcastle upon Tyne,Colecalciferol,unknown,1035.0
202112,Nottingham,Colecalciferol,1000,2466.0
202112,Nottingham,Colecalciferol,10000,15.0
202112,Nottingham,Colecalciferol,200,599.0
202112,Nottingham,Colecalciferol,2000,6.0
202112,Nottingham,Colecalciferol,20000,98.0
202112,Nottingham,Colecalciferol,2200,3.0
202112,Nottingham,Colecalciferol,2400,5.0
202112,Nottingham,Colecalciferol,25000,141.0
202112,Nottingham,Colecalciferol,2740,44.0
202112,Nottingham,Colecalciferol,3000,5.0
202112,Nottingham,Colecalciferol,3200,7.0
202112,Nottingham,Colecalciferol,400,728.0
202112,Nottingham,Colecalciferol,4000,4.0
202112,Nottingham,Colecalciferol,5000,5.0
202112,Nottingham,Colecalciferol,50000,113.0
202112,Nottingham,Colecalciferol,800,2285.0
202112,Nottingham,Colecalciferol,880,13.0
202112,Nottingham,Colecalciferol,unknown,1260.0
202112,Peterborough,Colecalciferol,1000,1.0
202112,Peterborough,Colecalciferol,200,12.0
202112,Peterborough,Colecalciferol,20000,1.0
202112,Peterborough,Colecalciferol,3200,7.0
202112,Peterborough,Colecalciferol,400,53.0
202112,Peterborough,Colecalciferol,50000,1.0
202112,Peterborough,Colecalciferol,800,9.0
202112,Peterborough,Colecalciferol,880,24.0
202112,Peterborough,Colecalciferol,unknown,25.0
202112,Plymouth,Colecalciferol,1000,45.0
202112,Plymouth,Colecalciferol,200,34.0
202112,Plymouth,Colecalciferol,2000,3.0
202112,Plymouth,Colecalciferol,25000,5.0
202112,Plymouth,Colecalciferol,400,69.0
202112,Plymouth,Colecalciferol,40000,1.0
202112,Plymouth,Colecalciferol,5000,1.0
202112,Plymouth,Colecalciferol,800,15.0
202112,Plymouth,Colecalciferol,880,23.0
202112,Plymouth,Colecalciferol,unknown,82.0
202112,Sunderland,Colecalciferol,1000,49.0
202112,Sunderland,Colecalciferol,10000,2.0
202112,Sunderland,Colecalciferol,200,83.0
202112,Sunderland,Colecalciferol,20000,26.0
202112,Sunderland,Colecalciferol,400,115.0
202112,Sunderland,Colecalciferol,4000,1.0
202112,Sunderland,Colecalciferol,50000,1.0
202112,Sunderland,Colecalciferol,800,310.0
202112,Sunderland,Colecalciferol,880,11.0
202112,Sunderland,Colecalciferol,unknown,501.0
202112,York,Colecalciferol,1000,244.0
202112,York,Colecalciferol,10000,7.0
202112,York,Colecalciferol,200,447.0
202112,York,Colecalciferol,2000,5.0
202112,York,Colecalciferol,20000,3.0
202112,York,Colecalciferol,2400,3.0
202112,York,Colecalciferol,25000,43.0
202112,York,Colecalciferol,3000,6.0
202112,York,Colecalciferol,3200,3.0
202112,York,Colecalciferol,400,425.0
202112,York,Colecalciferol,4000,1.0
202112,York,Colecalciferol,440,3.0
202112,York,Colecalciferol,5000,1.0
202112,York,Colecalciferol,50000,23.0
202112,York,Colecalciferol,5600,1.0
202112,York,Colecalciferol,800,635.0
202112,York,Colecalciferol,880,49.0
202112,York,Colecalciferol,unknown,871.0
202201,Birmingham,Colecalciferol,1000,752.0
202201,Birmingham,Colecalciferol,10000,69.0
202201,Birmingham,Colecalciferol,200,2331.0
202201,Birmingham,Colecalciferol,2000,33.0
202201,Birmingham,Colecalciferol,20000,475.0
202201,Birmingham,Colecalciferol,2200,1.0
202201,Birmingham,Colecalciferol,2400,22.0
202201,Birmingham,Colecalciferol,2500,4.0
202201,Birmingham,Colecalciferol,25000,435.0
202201,Birmingham,Colecalciferol,2740,10.0
202201,Birmingham,Colecalciferol,3000,23.0
202201,Birmingham,Colecalciferol,3200,142.0
202201,Birmingham,Colecalciferol,400,1245.0
202201,Birmingham,Colecalciferol,4000,8.0
202201,Birmingham,Colecalciferol,40000,2.0
202201,Birmingham,Colecalciferol,440,10.0
202201,Birmingham,Colecalciferol,5000,2.0
202201,Birmingham,Colecalciferol,50000,487.0
202201,Birmingham,Colecalciferol,5600,5.0
202201,Birmingham,Colecalciferol,600,2.0
202201,Birmingham,Colecalciferol,800,3727.0
202201,Birmingham,Colecalciferol,880,148.0
202201,Birmingham,Colecalciferol,unknown,2025.0
202201,Brighton,Colecalciferol,200,14.0
202201,Brighton,Colecalciferol,20000,23.0
202201,Brighton,Colecalciferol,3000,1.0
202201,Brighton,Colecalciferol,3200,2.0
202201,Brighton,Colecalciferol,400,127.0
202201,Brighton,Colecalciferol,4000,4.0
202201,Brighton,Colecalciferol,800,55.0
202201,Brighton,Colecalciferol,unknown,63.0
202201,Bristol,Colecalciferol,1000,275.0
202201,Bristol,Colecalciferol,10000,5.0
202201,Bristol,Colecalciferol,200,474.0
202201,Bristol,Colecalciferol,2000,4.0
202201,Bristol,Colecalciferol,20000,41.0
202201,Bristol,Colecalciferol,2200,2.0
202201,Bristol,Colecalciferol,25000,103.0
202201,Bristol,Colecalciferol,2740,1.0
202201,Bristol,Colecalciferol,3000,1.0
202201,Bristol,Colecalciferol,3200,10.0
202201,Bristol,Colecalciferol,400,1143.0
202201,Bristol,Colecalciferol,40000,4.0
202201,Bristol,Colecalciferol,440,2.0
202201,Bristol,Colecalciferol,50000,5.0
202201,Bristol,Colecalciferol,800,1491.0
202201,Bristol,Colecalciferol,880,179.0
202201,Bristol,Colecalciferol,unknown,1104.0
202201,Canterbury,Colecalciferol,1000,192.0
202201,Canterbury,Colecalciferol,10000,5.0
202201,Canterbury,Colecalciferol,200,310.0
202201,Canterbury,Colecalciferol,2000,3.0
202201,Canterbury,Colecalciferol,20000,16.0
202201,Canterbury,Colecalciferol,2500,1.0
202201,Canterbury,Colecalciferol,25000,3.0
202201,Canterbury,Colecalciferol,3200,5.0
202201,Canterbury,Colecalciferol,400,576.0
202201,Canterbury,Colecalciferol,4000,3.0
202201,Canterbury,Colecalciferol,40000,2.0
202201,Canterbury,Colecalciferol,440,5.0
202201,Canterbury,Colecalciferol,5000,2.0
202201,Canterbury,Colecalciferol,50000,2.0
202201,Canterbury,Colecalciferol,600,1.0
202201,Canterbury,Colecalciferol,800,265.0
202201,Canterbury,Colecalciferol,880,21.0
202201,Canterbury,Colecalciferol,unknown,579.0
202201,Exeter,Colecalciferol,1000,42.0
202201,Exeter,Colecalciferol,200,13.0
202201,Exeter,Colecalciferol,2400,1.0
202201,Exeter,Colecalciferol,25000,2.0
202201,Exeter,Colecalciferol,2740,1.0
202201,Exeter,Colecalciferol,400,8.0
202201,Exeter,Colecalciferol,800,13.0
202201,Exeter,Colecalciferol,880,140.0
202201,Exeter,Colecalciferol,unknown,74.0
202201,Leeds,Colecalciferol,1000,669.0
202201,Leeds,Colecalciferol,10000,6.0
202201,Leeds,Colecalciferol,200,169.0
202201,Leeds,Colecalciferol,2000,14.0
202201,Leeds,Colecalciferol,20000,99.0
202201,Leeds,Colecalciferol,2200,1.0
202201,Leeds,Colecalciferol,2400,1.0
202201,Leeds,Colecalciferol,2500,1.0
202201,Leeds,Colecalciferol,25000,25.0
202201,Leeds,Colecalciferol,2740,1.0
202201,Leeds,Colecalciferol,30000,1.0
202201,Leeds,Colecalciferol,3200,6.0
202201,Leeds,Colecalciferol,400,760.0
