YEAR_MONTH,REGIONAL_OFFICE_NAME,REGIONAL_OFFICE_CODE,BNF_CHEMICAL_SUBSTANCE,CHEMICAL_SUBSTANCE_BNF_DESCR,QUANTITY,ITEMS,TOTAL_QUANTITY,ADQUSAGE,NIC,ACTUAL_COST
202407,SOUTH WEST,Y58,0402010D0,Chlorpromazine hydrochloride,29444.0,910.0,43272.0,6128.15003,32423.08,26144.69539
202407,SOUTH WEST,Y58,0402010H0,Flupentixol hydrochloride,9832.0,343.0,14301.0,7150.5,1990.85,1925.84012
202407,SOUTH WEST,Y58,0402010I0,Fluphenazine hydrochloride,49.0,3.0,49.0,4.9,116.52,116.63871
202407,SOUTH WEST,Y58,0402010J0,Haloperidol,50609.0,2266.0,70358.0,19174.4,182859.18,177966.50492
202407,SOUTH WEST,Y58,0402010K0,Levomepromazine maleate,6056.0,278.0,7297.0,496.96068,15366.64,14996.11076
202407,SOUTH WEST,Y58,0402010L0,Levomepromazine hydrochloride,5874.0,2016.0,13235.0,0.0,26446.79,25199.33469
202407,SOUTH WEST,Y58,0402010P0,Pericyazine,1902.0,41.0,2602.0,0.0,2002.63,1631.73337
202407,SOUTH WEST,Y58,0402010Q0,Perphenazine,36.0,1.0,36.0,4.8,65.98,65.9924
202407,SOUTH WEST,Y58,0402010R0,Pimozide,1041.0,41.0,1285.0,0.0,517.92,489.46475
202407,SOUTH WEST,Y58,0402010S0,Promazine hydrochloride,6136.0,53.0,6822.0,815.5,3356.85,3151.83746
202407,SOUTH WEST,Y58,0402010T0,Zuclopenthixol hydrochloride,48400.0,920.0,103700.0,31963.33318,7779.73,7391.34043
202407,SOUTH WEST,Y58,0402010U0,Sulpiride,31254.0,805.0,41092.0,11816.2,11676.39,9989.59781
202407,SOUTH WEST,Y58,0402010X0,Trifluoperazine,18039.0,167.0,21310.0,1306.3,11563.94,11439.07971
202407,SOUTH WEST,Y58,0402020AA,Risperidone,44.0,42.0,64.0,0.0,7308.75,7216.07868
202407,SOUTH WEST,Y58,0402020AB,Paliperidone,21.0,29.0,29.0,0.0,10638.28,10371.28875
202407,SOUTH WEST,Y58,0402020AD,Aripiprazole,26.0,26.0,26.0,0.0,5730.66,5615.24926
202407,SOUTH WEST,Y58,0402020G0,Flupentixol decanoate,656.0,349.0,881.0,17387.5,5331.29,4987.08073
202407,SOUTH WEST,Y58,0402020T0,Haloperidol decanoate,112.0,61.0,152.0,3560.60607,682.25,643.72055
202407,SOUTH WEST,Y58,0402020Z0,Zuclopenthixol decanoate,478.0,307.0,762.0,16240.00005,3703.68,3479.84266
202407,SOUTH WEST,Y58,0402030K0,Lithium carbonate,155333.0,7157.0,268489.0,0.0,41534.73,40132.47321
202407,SOUTH WEST,Y58,0402030P0,Lithium citrate,17245.0,51.0,19345.0,0.0,1367.15,1290.12084
202407,SOUTH WEST,Y58,0402030Q0,Valproic acid,100290.0,3004.0,165780.0,54750.0,49738.16,47130.78286
202407,SOUTH WEST,Y58,0402030R0,Asenapine,30.0,1.0,30.0,0.0,51.3,48.84869
202407,SOUTH WEST,Y58,0403010B0,Amitriptyline hydrochloride,880909.0,153013.0,8476536.0,1655651.86622,262692.31,216014.21903
202407,SOUTH WEST,Y58,0403010F0,Clomipramine hydrochloride,81733.0,1847.0,108179.0,53220.86667,24555.1,23172.55948
202407,SOUTH WEST,Y58,0403010J0,Dosulepin hydrochloride,97719.0,2803.0,152004.0,87861.33332,40056.22,32551.31555
202407,SOUTH WEST,Y58,0403010L0,Doxepin,6421.0,173.0,7899.0,3790.80005,29582.83,29461.34089
202407,SOUTH WEST,Y58,0403010N0,Imipramine hydrochloride,60559.0,1122.0,83598.0,22041.2,5340.44,4526.53403
202407,SOUTH WEST,Y58,0403010R0,Lofepramine hydrochloride,44212.0,1155.0,67752.0,32996.0,30042.34,29887.04571
202407,SOUTH WEST,Y58,0403010T0,Mianserin hydrochloride,529.0,12.0,585.0,347.00001,691.62,641.83751
202407,SOUTH WEST,Y58,0403010V0,Nortriptyline,268943.0,7088.0,470757.0,87549.86641,29351.43,29346.79199
202407,SOUTH WEST,Y58,0403010X0,Trazodone hydrochloride,214153.0,9397.0,427681.0,214741.66693,27671.37,25178.46129
202407,SOUTH WEST,Y58,0403010Y0,Trimipramine maleate,4124.0,122.0,5608.0,2962.13334,33564.79,33197.07791
202407,SOUTH WEST,Y58,0403020H0,Isocarboxazid,1973.0,44.0,2734.0,1822.66669,14046.47,13938.34581
202407,SOUTH WEST,Y58,0403020K0,Moclobemide,4262.0,134.0,5254.0,3812.5,2002.33,1901.38182
202407,SOUTH WEST,Y58,0403020M0,Phenelzine sulfate,3620.0,41.0,4056.0,1014.0,5187.42,5095.4383
202407,SOUTH WEST,Y58,0403020Q0,Tranylcypromine sulfate,2724.0,36.0,3186.0,3186.0,55186.07,54594.05163
202407,SOUTH WEST,Y58,0403030D0,Citalopram hydrobromide,280030.0,126337.0,4510205.0,4343507.0,148673.03,122995.27866
202407,SOUTH WEST,Y58,0403030E0,Fluoxetine hydrochloride,577393.0,59885.0,2919856.0,2951054.5,135464.57,117108.18856
202407,SOUTH WEST,Y58,0403030L0,Fluvoxamine maleate,5461.0,124.0,6297.0,4608.0,2626.57,2494.89384
202407,SOUTH WEST,Y58,0403030P0,Paroxetine hydrochloride,188526.0,10421.0,388047.0,408271.0,29833.92,25604.85856
202407,SOUTH WEST,Y58,0403030Q0,Sertraline hydrochloride,407683.0,198334.0,7141346.0,10301587.2,530172.3,517757.46101
202407,SOUTH WEST,Y58,0403030X0,Escitalopram,137514.0,19529.0,648756.0,763419.0,56238.23,56000.44186
202407,SOUTH WEST,Y58,0403030Z0,Citalopram hydrochloride,6795.0,650.0,11670.0,23340.0,10239.36,8262.2904
202407,SOUTH WEST,Y58,0403040AB,Vortioxetine,29490.0,1894.0,49791.0,0.0,49293.09,46690.46825
202407,SOUTH WEST,Y58,0403040F0,Flupentixol hydrochloride,36144.0,1000.0,48665.0,36259.5,3123.14,3042.62867
202407,SOUTH WEST,Y58,0403040S0,Tryptophan,252.0,4.0,336.0,56.0,183.28,176.46007
202407,SOUTH WEST,Y58,0403040U0,Reboxetine,8719.0,198.0,10742.0,5371.0,3385.5,3219.32286
202407,SOUTH WEST,Y58,0403040W0,Venlafaxine,795197.0,58976.0,2284101.0,2208106.125,472521.1,431379.39425
202407,SOUTH WEST,Y58,0403040X0,Mirtazapine,260375.0,114260.0,3001880.0,2592964.5,158252.21,134497.81702
202407,SOUTH WEST,Y58,0403040Y0,Duloxetine hydrochloride,228714.0,38703.0,1362403.0,1113480.5,135468.95,111032.62451
202407,SOUTH WEST,Y58,0403040Z0,Agomelatine,6195.0,201.0,8967.0,8967.0,4438.92,4411.9089
202407,SOUTH WEST,Y58,0404000L0,Dexamfetamine sulfate,68853.0,1288.0,88296.0,0.0,94867.97,94248.65158
202407,SOUTH WEST,Y58,0404000M0,Methylphenidate hydrochloride,383392.0,14641.0,596405.0,0.0,484801.3,483564.26715
202407,SOUTH WEST,Y58,0404000R0,Modafinil,34254.0,685.0,42574.0,0.0,5883.17,5878.64054
202407,SOUTH WEST,Y58,0404000S0,Atomoxetine hydrochloride,31159.0,1170.0,41542.0,0.0,83717.01,83306.32508
202407,SOUTH WEST,Y58,0404000U0,Lisdexamfetamine dimesylate,95507.0,5205.0,160026.0,0.0,370196.29,368377.53125
202407,SOUTH WEST,Y58,0404000V0,Guanfacine,10702.0,396.0,14980.0,0.0,33258.37,31496.09416
202407,SOUTH WEST,Y58,0405010P0,Orlistat,83338.0,3485.0,314058.0,103986.00004,87192.12,86357.75447
202407,SOUTH WEST,Y58,0405020U0,Naltrexone/bupropion,196.0,2.0,196.0,0.0,127.75,121.49052
202407,SOUTH WEST,Y58,0406000A0,Hyoscine,1422.0,183.0,1958.0,5879.87993,12599.81,12587.8933
202407,SOUTH WEST,Y58,0406000AA,Doxylamine succinate/pyridoxine hydrochloride,6558.0,226.0,9092.0,0.0,12956.1,12888.36632
202407,SOUTH WEST,Y58,0406000AC,Dimenhydrinate/cinnarizine,1796.0,33.0,2274.0,0.0,545.76,514.97207
202407,SOUTH WEST,Y58,0406000AF,Granisetron,5.0,4.0,10.0,0.0,560.0,510.22709
202407,SOUTH WEST,Y58,0406000B0,Betahistine hydrochloride,320104.0,10587.0,930757.0,366706.0,47767.25,39423.71791
202407,SOUTH WEST,Y58,0406000D0,Cinnarizine,103519.0,2649.0,215006.0,71668.66662,13122.99,10836.19716
202407,SOUTH WEST,Y58,0406000E0,Flunarizine dihydrochloride,490.0,18.0,698.0,0.0,1663.09,1567.76252
202407,SOUTH WEST,Y58,0406000F0,Cyclizine hydrochloride,161380.0,9716.0,476927.0,237903.5,20802.93,17725.0113
202407,SOUTH WEST,Y58,0406000G0,Cyclizine lactate,4575.0,675.0,8460.0,2819.99995,8191.84,8126.01075
202407,SOUTH WEST,Y58,0406000J0,Domperidone,126484.0,2072.0,176642.0,36938.66666,20863.47,20397.17952
202407,SOUTH WEST,Y58,0406000L0,Hyoscine hydrobromide,41440.0,1306.0,63273.0,26012.0,9435.11,9025.75849
202407,SOUTH WEST,Y58,0406000M0,Granisetron hydrochloride,10.0,1.0,10.0,5.0,41.91,39.82796
202407,SOUTH WEST,Y58,0406000P0,Metoclopramide hydrochloride,169627.0,6941.0,390491.0,102759.16675,27881.52,24387.08063
202407,SOUTH WEST,Y58,0406000S0,Ondansetron hydrochloride,82755.0,3150.0,125209.0,31002.0,58965.65,58589.45003
202407,SOUTH WEST,Y58,0406000T0,Prochlorperazine maleate,168136.0,13487.0,566791.0,269253.16696,45783.99,40287.07193
202407,SOUTH WEST,Y58,0406000U0,Prochlorperazine mesilate,283.0,31.0,296.0,15.0,81.31,76.90119
202407,SOUTH WEST,Y58,0406000V0,Promethazine teoclate,4487.0,199.0,5992.0,5992.0,908.26,867.46457
202407,SOUTH WEST,Y58,0407010AB,Paracetamol and phenylephrine hydrochloride,10.0,1.0,10.0,0.0,3.88,3.6985
202407,SOUTH WEST,Y58,0407010AC,Isometheptene mucate,150.0,2.0,150.0,0.0,48.1,45.72101
202407,SOUTH WEST,Y58,0407010AD,Paracetamol and ibuprofen,376.0,5.0,584.0,0.0,121.08,115.29106
202407,SOUTH WEST,Y58,0407010B0,Aspirin,20355.0,631.0,23540.0,2354.0,2454.23,2019.55313
202407,SOUTH WEST,Y58,0407010F0,Co-codamol (Codeine phosphate/paracetamol),2436979.0,114753.0,13047666.0,1942108.66078,552432.99,480761.29014
202407,SOUTH WEST,Y58,0407010H0,Paracetamol,5423625.0,160500.0,29102753.0,3664637.74673,1022938.94,844419.78993
202407,SOUTH WEST,Y58,0407010N0,Co-dydramol (Dihydrocodeine/paracetamol),356416.0,8526.0,992113.0,173090.58277,67776.8,56681.12493
202407,SOUTH WEST,Y58,0407010P0,Nefopam hydrochloride,71735.0,1888.0,168352.0,42088.0,6976.95,7053.20027
202407,SOUTH WEST,Y58,0407010Q0,Co-proxamol (Dextropropoxyphene hydrochloride/paracetamol),2083.0,24.0,2459.0,409.83333,7491.61,7119.01616
202407,SOUTH WEST,Y58,0407010U0,Paracetamol and caffeine,156.0,2.0,156.0,0.0,24.25,23.16292
202407,SOUTH WEST,Y58,0407010X0,Paracetamol combined preparations,2584.0,36.0,3310.0,0.0,603.14,572.41821
202407,SOUTH WEST,Y58,040702040,Tramadol hydrochloride,946043.0,45072.0,4071249.0,1095475.41663,171854.92,172483.12479
202407,SOUTH WEST,Y58,040702050,Hydromorphone hydrochloride,7024.0,139.0,8809.0,1695.08332,2604.81,2601.89478
202407,SOUTH WEST,Y58,0407020A0,Fentanyl,31314.0,5369.0,52853.0,23220.0,188734.72,186850.67167
202407,SOUTH WEST,Y58,0407020AD,Oxycodone hydrochloride,764000.0,16480.0,1839693.0,160830.22782,273846.2,271872.03968
202407,SOUTH WEST,Y58,0407020AF,Oxycodone hydrochloride/naloxone hydrochloride,10715.0,233.0,13840.0,0.0,15853.66,15733.73753
202407,SOUTH WEST,Y58,0407020AG,Tapentadol hydrochloride,65992.0,1651.0,100451.0,0.0,66639.42,66213.66672
202407,SOUTH WEST,Y58,0407020AH,Tapentadol phosphate,336.0,6.0,336.0,0.0,190.56,190.7344
202407,SOUTH WEST,Y58,0407020B0,Buprenorphine,52378.0,25391.0,138024.0,322466.69018,420248.86,415915.31848
202407,SOUTH WEST,Y58,0407020C0,Codeine phosphate,899766.0,58370.0,4568527.0,1253454.77744,193580.96,182600.40206
202407,SOUTH WEST,Y58,0407020G0,Dihydrocodeine tartrate,350730.0,9373.0,774976.0,220059.25,66149.08,54982.31838
202407,SOUTH WEST,Y58,0407020H0,Dipipanone hydrochloride,544.0,9.0,644.0,161.0,5675.57,5665.97306
202407,SOUTH WEST,Y58,0407020K0,Diamorphine hydrochloride (Systemic),504.0,87.0,1117.0,1309.00001,4908.44,4887.27358
202407,SOUTH WEST,Y58,0407020L0,Meptazinol hydrochloride,3903.0,71.0,5275.0,1758.33333,1041.41,992.22844
202407,SOUTH WEST,Y58,0407020M0,Methadone hydrochloride,697.0,21.0,986.0,0.0,417.06,419.5452
202407,SOUTH WEST,Y58,0407020Q0,Morphine sulfate,2020747.0,49550.0,7067893.0,349020.87671,295084.3,273421.20634
202407,SOUTH WEST,Y58,0407020T0,Pentazocine hydrochloride,868.0,8.0,924.0,308.0,916.08,916.1792
202407,SOUTH WEST,Y58,0407020V0,Pethidine hydrochloride,86.0,17.0,131.0,0.0,65.79,66.92039
202407,SOUTH WEST,Y58,0407030AD,Gabapentin (Neuropathic Pain),200.0,1.0,200.0,0.0,227.36,227.3724
202407,SOUTH WEST,Y58,0407041A0,Analgesics with anti-emetics,9470.0,445.0,12178.0,0.0,4425.5,4198.345
202407,SOUTH WEST,Y58,0407041AA,Eletriptan,978.0,95.0,1212.0,1129.0,4545.0,4270.184
202407,SOUTH WEST,Y58,0407041AB,Frovatriptan,4595.0,595.0,6509.0,6509.0,23009.33,18611.71795
202407,SOUTH WEST,Y58,0407041AD,Rimegepant,2203.0,264.0,2970.0,0.0,38313.0,37837.01376
202407,SOUTH WEST,Y58,0407041B0,Almotriptan,4203.0,681.0,6330.0,6330.0,18032.94,14573.46885
202407,SOUTH WEST,Y58,0407041M0,Naratriptan hydrochloride,8096.0,1321.0,14315.0,14315.0,4878.82,4173.13099
202407,SOUTH WEST,Y58,0407041R0,Rizatriptan,21741.0,4131.0,38120.0,37207.5,109744.65,98856.59727
202407,SOUTH WEST,Y58,0407041T0,Sumatriptan succinate,56325.0,24116.0,227302.0,204141.0,254234.93,243757.96765
202407,SOUTH WEST,Y58,0407041U0,Tolfenamic acid,501.0,30.0,501.0,501.0,1356.7,1274.61062
202407,SOUTH WEST,Y58,0407041Z0,Zolmitriptan,26450.0,4019.0,43698.0,49675.0,193031.66,163210.88824
202407,SOUTH WEST,Y58,0407042F0,Clonidine hydrochloride,131995.0,1674.0,212302.0,49394.5,66667.66,62428.8504
202407,SOUTH WEST,Y58,0407042Q0,Pizotifen malate,110359.0,3610.0,182947.0,984449.99996,12152.63,10102.44364
202407,SOUTH WEST,Y58,0407042U0,Atogepant,533.0,15.0,673.0,0.0,4378.34,4148.76243
202407,SOUTH WEST,Y58,040801020,Valproic acid,4140.0,102.0,6150.0,2188.75,1360.8,1290.8242
202407,SOUTH WEST,Y58,040801050,Topiramate,398072.0,9425.0,650553.0,79742.05,119762.63,109110.60168
202407,SOUTH WEST,Y58,040801060,Clobazam,171177.0,2908.0,235640.0,57339.25,86767.91,84193.0945
202407,SOUTH WEST,Y58,0408010A0,Levetiracetam,1183634.0,25619.0,2359629.0,616096.33341,267905.57,259477.57978
202407,SOUTH WEST,Y58,0408010AB,Tiagabine,720.0,5.0,720.0,198.0,618.26,587.6246
202407,SOUTH WEST,Y58,0408010AD,Zonisamide,93022.0,1712.0,128725.0,0.0,85287.94,82780.01542
202407,SOUTH WEST,Y58,0408010AE,Pregabalin,1164946.0,78931.0,4174597.0,1578359.06629,341803.49,343350.63885
202407,SOUTH WEST,Y58,0408010AF,Rufinamide,36308.0,122.0,40870.0,0.0,19553.55,18462.77745
202407,SOUTH WEST,Y58,0408010AG,Stiripentol,1080.0,12.0,1380.0,0.0,7995.0,8188.1388
202407,SOUTH WEST,Y58,0408010AH,Lacosamide,219440.0,2650.0,294646.0,0.0,79604.59,77237.729
202407,SOUTH WEST,Y58,0408010AI,Eslicarbazepine acetate,22927.0,513.0,28139.0,0.0,52151.02,45495.12106
202407,SOUTH WEST,Y58,0408010AK,Perampanel,32042.0,714.0,37260.0,0.0,99812.5,94564.93366
202407,SOUTH WEST,Y58,0408010AL,Brivaracetam,142921.0,2278.0,197594.0,0.0,299345.51,297188.14794
202407,SOUTH WEST,Y58,0408010AN,Cenobamate,8947.0,345.0,11475.0,0.0,63487.17,63285.97225
202407,SOUTH WEST,Y58,0408010C0,Carbamazepine,1187237.0,17098.0,1752665.0,342186.35,105753.37,100156.8874
202407,SOUTH WEST,Y58,0408010D0,Oxcarbazepine,58630.0,744.0,70362.0,23971.68,17860.38,15906.04106
202407,SOUTH WEST,Y58,0408010F0,Clonazepam,183158.0,7693.0,331941.0,51833.25,63413.14,54856.11401
202407,SOUTH WEST,Y58,0408010G0,Gabapentin,1950027.0,53287.0,5852205.0,1312918.16675,234774.26,237544.67768
202407,SOUTH WEST,Y58,0408010H0,Lamotrigine,800170.0,34781.0,2056307.0,786588.0,317154.66,299909.14057
202407,SOUTH WEST,Y58,0408010I0,Ethosuximide,99203.0,455.0,117239.0,14116.95,169075.74,168029.06555
202407,SOUTH WEST,Y58,0408010N0,Phenobarbital,66303.0,1257.0,86195.0,30510.27758,12427.44,12337.92191
202407,SOUTH WEST,Y58,0408010Q0,Phenytoin sodium,174459.0,3819.0,234916.0,80918.99999,39014.64,34179.36869
202407,SOUTH WEST,Y58,0408010U0,Primidone,95536.0,1555.0,117791.0,28731.9,133229.47,132117.22481
202407,SOUTH WEST,Y58,0408010W0,Sodium valproate,1803850.0,17596.0,2654050.0,421918.75,286264.2,268484.78795
202407,SOUTH WEST,Y58,0408010X0,Vigabatrin,3622.0,37.0,4090.0,1022.5,1902.87,1839.38563
202407,SOUTH WEST,Y58,0408010Z0,Phenytoin,72393.0,84.0,88156.0,11807.93335,845.42,802.26628
202407,SOUTH WEST,Y58,0408020Q0,Paraldehyde,300.0,5.0,300.0,0.0,98.6,91.38236
202407,SOUTH WEST,Y58,0408020V0,Midazolam maleate,731.0,205.0,950.0,0.0,37264.13,37205.79566
202407,SOUTH WEST,Y58,0408020W0,Midazolam hydrochloride,1970.0,616.0,2619.0,0.0,58846.38,58562.90749
202407,SOUTH WEST,Y58,0409010A0,Apomorphine hydrochloride,784.0,23.0,874.0,0.0,14437.48,14296.5775
202407,SOUTH WEST,Y58,0409010AA,Safinamide,1736.0,64.0,2024.0,0.0,4655.2,4383.86274
202407,SOUTH WEST,Y58,0409010AB,Opicapone,11240.0,577.0,16907.0,0.0,33250.9,32844.36873
202407,SOUTH WEST,Y58,0409010AC,Apomorphine hydrochloride hemihydrate,15.0,1.0,15.0,0.0,435.0,435.0124
202407,SOUTH WEST,Y58,0409010B0,Amantadine hydrochloride,50486.0,1263.0,74546.0,35333.5,20594.03,20456.85409
202407,SOUTH WEST,Y58,0409010H0,Ropinirole hydrochloride,229726.0,6522.0,317853.0,91349.41657,191268.21,181215.17492
202407,SOUTH WEST,Y58,0409010K0,Co-beneldopa (Benserazide/levodopa),744228.0,11128.0,1568312.0,522770.66558,110041.34,100870.77096
202407,SOUTH WEST,Y58,0409010N0,Co-careldopa (Carbidopa/levodopa),961187.0,13588.0,1404128.0,487481.33336,109014.98,97137.77399
202407,SOUTH WEST,Y58,0409010S0,Tolcapone,198.0,3.0,198.0,66.0,188.5,185.5502
202407,SOUTH WEST,Y58,0409010T0,Selegiline hydrochloride,4337.0,136.0,4870.0,3325.5,3053.69,3001.16969
202407,SOUTH WEST,Y58,0409010U0,Cabergoline,1020.0,45.0,1360.0,1460.0,4247.25,4173.46626
202407,SOUTH WEST,Y58,0409010V0,Entacapone,35465.0,468.0,43848.0,14616.00001,11727.5,9586.12154
202407,SOUTH WEST,Y58,0409010W0,Pramipexole,243672.0,6322.0,382126.0,26741.452,97299.98,87305.54758
202407,SOUTH WEST,Y58,0409010X0,Levodopa/carbidopa/entacapone,106141.0,1176.0,128318.0,0.0,64603.54,61010.31204
202407,SOUTH WEST,Y58,0409010Y0,Rasagiline mesilate,21996.0,1648.0,50467.0,50467.0,45802.02,45230.11556
202407,SOUTH WEST,Y58,0409010Z0,Rotigotine,29284.0,1300.0,40960.0,40960.0,177362.49,175494.76019
202407,SOUTH WEST,Y58,0409020C0,Trihexyphenidyl hydrochloride,82498.0,959.0,103057.0,48769.25,31608.81,30617.94405
202407,SOUTH WEST,Y58,0409020E0,Benzatropine mesilate,88.0,3.0,116.0,116.0,1324.54,1324.5772
202407,SOUTH WEST,Y58,0409020N0,Orphenadrine hydrochloride,3870.0,13.0,4320.0,288.0,4020.19,4020.4512
202407,SOUTH WEST,Y58,0409020S0,Procyclidine hydrochloride,98876.0,5102.0,187527.0,57754.99978,16256.67,15380.97957
202407,SOUTH WEST,Y58,0409030C0,Tetrabenazine,12653.0,288.0,16585.0,7978.5,17784.44,14393.00794
202407,SOUTH WEST,Y58,0409030P0,Piracetam,4178.0,37.0,5944.0,2668.32917,986.95,940.42658
202407,SOUTH WEST,Y58,0409030R0,Riluzole,18522.0,150.0,22022.0,4396.0,51144.6,42447.26947
202407,SOUTH WEST,Y58,0410010A0,Acamprosate calcium,57134.0,1158.0,115643.0,0.0,14478.52,11721.69833
202407,SOUTH WEST,Y58,0410010B0,Disulfiram,3209.0,141.0,4138.0,0.0,16487.17,13316.21136
202407,SOUTH WEST,Y58,0410010D0,Nalmefene,112.0,3.0,112.0,0.0,339.36,322.43776
202407,SOUTH WEST,Y58,0410020A0,Bupropion hydrochloride,10934.0,273.0,14284.0,0.0,9941.65,9388.50798
202407,SOUTH WEST,Y58,0410020B0,Nicotine,162880.6,5413.0,237810.2,0.0,176099.0,166633.85416
202407,SOUTH WEST,Y58,0410020D0,Nicotine bitartrate,4502.0,41.0,7190.0,0.0,860.88,800.54476
202407,SOUTH WEST,Y58,0410020E0,Cytisinicline,3289.0,44.0,4189.0,0.0,4817.35,4531.48806
202407,SOUTH WEST,Y58,0410030A0,Buprenorphine hydrochloride,32556.0,4649.0,104294.0,840999.53796,85218.08,86141.35894
202407,SOUTH WEST,Y58,0410030B0,Buprenorph hydrochloride/naloxone hydrochloride,98.0,2.0,98.0,0.0,88.9,89.0372
202407,SOUTH WEST,Y58,0410030C0,Methadone hydrochloride,1528400.0,7860.0,5129770.0,0.0,57700.13,58897.07733
202407,SOUTH WEST,Y58,0410030E0,Naltrexone hydrochloride,2644.0,181.0,3705.0,0.0,9403.79,7678.09351
202407,SOUTH WEST,Y58,0411000D0,Donepezil hydrochloride,72694.0,16524.0,379488.0,425218.0002,46670.24,39198.37451
202407,SOUTH WEST,Y58,0411000E0,Rivastigmine,96113.0,3971.0,151751.0,41304.75,109287.28,101369.08629
202407,SOUTH WEST,Y58,0411000F0,Galantamine,12110.0,573.0,16492.0,14299.0,26994.51,25527.21897
202407,SOUTH WEST,Y58,0411000G0,Memantine hydrochloride,111743.0,19983.0,497470.0,371251.0,74931.16,74867.65541
202407,UNIDENTIFIED,-,0401010AD,Melatonin,2463.0,86.0,7414.0,0.0,6029.15,6001.74767
202407,UNIDENTIFIED,-,0401010T0,Temazepam,20.0,2.0,20.0,13.0,16.56,16.7848
202407,UNIDENTIFIED,-,0401010Y0,Zolpidem tartrate,82.0,4.0,82.0,68.0,4.69,4.33511
202407,UNIDENTIFIED,-,0401010Z0,Zopiclone,178.0,85.0,828.0,623.0,47.13,47.81775
202407,UNIDENTIFIED,-,0401020B0,Buspirone hydrochloride,230.0,4.0,286.0,47.66667,49.65,44.42038
202407,UNIDENTIFIED,-,0401020E0,Chlordiazepoxide hydrochloride,75.0,5.0,128.0,34.66667,28.62,23.46731
202407,UNIDENTIFIED,-,0401020K0,Diazepam,737.0,138.0,2354.0,760.2,71.45,72.9815
202407,UNIDENTIFIED,-,0401020P0,Lorazepam,104.0,12.0,230.0,72.4,71.92,62.11778
202407,UNIDENTIFIED,-,040201030,Risperidone,515.0,17.0,802.0,141.4,69.34,62.91658
202407,UNIDENTIFIED,-,040201060,Olanzapine,395.0,25.0,626.0,627.25,127.92,127.21067
202407,UNIDENTIFIED,-,0402010AB,Quetiapine,2581.0,112.0,4041.0,1255.54999,2739.6,2697.74004
202407,UNIDENTIFIED,-,0402010AD,Aripiprazole,610.0,32.0,1016.0,0.0,327.12,269.95435
202407,UNIDENTIFIED,-,0402010AE,Paliperidone,28.0,1.0,28.0,0.0,97.28,87.83571
202407,UNIDENTIFIED,-,0402010AJ,Cariprazine,56.0,3.0,84.0,0.0,241.08,229.06929
202407,UNIDENTIFIED,-,0402010D0,Chlorpromazine hydrochloride,28.0,1.0,28.0,2.33333,21.02,16.83524
202407,UNIDENTIFIED,-,0402010H0,Flupentixol hydrochloride,2.0,13.0,26.0,13.0,3.64,4.91929
202407,UNIDENTIFIED,-,0402010J0,Haloperidol,68.0,11.0,122.0,73.5,691.62,672.83285
202407,UNIDENTIFIED,-,0402010L0,Levomepromazine hydrochloride,8.0,4.0,14.0,0.0,28.19,27.23081
202407,UNIDENTIFIED,-,0402010S0,Promazine hydrochloride,28.0,1.0,28.0,14.0,26.8,21.56112
202407,UNIDENTIFIED,-,0402010X0,Trifluoperazine,168.0,1.0,168.0,8.4,88.68,84.36064
202407,UNIDENTIFIED,-,0402020AB,Paliperidone,1.0,1.0,1.0,0.0,392.59,392.6024
202407,UNIDENTIFIED,-,0402020G0,Flupentixol decanoate,2.0,2.0,2.0,55.0,21.04,20.21333
202407,UNIDENTIFIED,-,0402020T0,Haloperidol decanoate,3.0,4.0,4.0,90.9091,17.72,17.28405
202407,UNIDENTIFIED,-,0402020Z0,Zuclopenthixol decanoate,3.0,4.0,6.0,200.0,44.62,42.83973
202407,UNIDENTIFIED,-,0402030K0,Lithium carbonate,126.0,3.0,126.0,0.0,16.87,16.36413
202407,UNIDENTIFIED,-,0402030P0,Lithium citrate,600.0,1.0,600.0,0.0,44.72,42.49753
202407,UNIDENTIFIED,-,0402030Q0,Valproic acid,90.0,2.0,90.0,31.25,28.43,27.03401
202407,UNIDENTIFIED,-,0403010B0,Amitriptyline hydrochloride,1247.0,131.0,5717.0,1002.26667,167.78,141.13438
202407,UNIDENTIFIED,-,0403010F0,Clomipramine hydrochloride,168.0,1.0,168.0,112.0,47.94,47.9524
202407,UNIDENTIFIED,-,0403010J0,Dosulepin hydrochloride,1.0,9.0,9.0,9.0,2.16,2.7403
202407,UNIDENTIFIED,-,0403010L0,Doxepin,28.0,1.0,28.0,9.33333,96.19,96.19
202407,UNIDENTIFIED,-,0403010R0,Lofepramine hydrochloride,84.0,1.0,84.0,42.0,35.85,35.9624
202407,UNIDENTIFIED,-,0403010V0,Nortriptyline,224.0,4.0,224.0,35.46666,9.32,9.1768
202407,UNIDENTIFIED,-,0403010X0,Trazodone hydrochloride,540.0,14.0,570.0,289.99999,108.92,103.81903
202407,UNIDENTIFIED,-,0403020K0,Moclobemide,14.0,1.0,14.0,14.0,6.53,6.31606
202407,UNIDENTIFIED,-,0403030D0,Citalopram hydrobromide,543.0,63.0,2020.0,2027.5,67.16,57.22468
202407,UNIDENTIFIED,-,0403030E0,Fluoxetine hydrochloride,1032.0,49.0,2114.0,2109.5,162.47,152.77145
202407,UNIDENTIFIED,-,0403030L0,Fluvoxamine maleate,90.0,2.0,90.0,75.0,42.75,40.73838
