date,region,chemical_substance,items,net_cost ,actual_cost
2024-12,EAST OF ENGLAND,Tranylcypromine sulfate,19.0,24977.5,24708.22094
2024-12,EAST OF ENGLAND,Citalopram hydrobromide,162429.0,127221.37,106292.0749
2024-12,EAST OF ENGLAND,Fluoxetine hydrochloride,73559.0,148522.49,130939.31284
2024-12,EAST OF ENGLAND,Fluvoxamine maleate,230.0,3919.99,3718.07255
2024-12,EAST OF ENGLAND,Paroxetine hydrochloride,13752.0,32121.09,27710.34764
2024-12,EAST OF ENGLAND,Sertraline hydrochloride,240612.0,512435.61,434786.82552
2024-12,EAST OF ENGLAND,Escitalopram,20217.0,41339.84,39283.03868
2024-12,EAST OF ENGLAND,Citalopram hydrochloride,777.0,11912.16,9592.6555
2024-12,EAST OF ENGLAND,Vortioxetine,4104.0,100698.84,95317.31783
2024-12,EAST OF ENGLAND,Flupentixol hydrochloride,1475.0,4164.7,4054.52476
2024-12,EAST OF ENGLAND,Tryptophan,5.0,504.02,476.06094
2024-12,EAST OF ENGLAND,Reboxetine,188.0,3469.89,3291.30095
2024-12,EAST OF ENGLAND,Venlafaxine,73588.0,577250.38,538969.34652
2024-12,EAST OF ENGLAND,Mirtazapine,113828.0,129551.2,111437.81026
2024-12,EAST OF ENGLAND,Duloxetine hydrochloride,37562.0,137697.92,113092.81142
2024-12,EAST OF ENGLAND,Agomelatine,149.0,2979.45,2468.55007
2024-12,EAST OF ENGLAND,Bupropion hydrochloride,426.0,15843.83,15002.3568
2024-12,LONDON,Flupentixol hydrochloride,722.0,3234.21,3152.61891
2024-12,LONDON,Flupentixol decanoate,489.0,11495.58,10889.79431
2024-12,LONDON,Amitriptyline hydrochloride,125314.0,129174.47,109592.75496
2024-12,LONDON,Clomipramine hydrochloride,2029.0,27675.41,26319.049
2024-12,LONDON,Dosulepin hydrochloride,2548.0,29115.01,23531.02007
2024-12,LONDON,Doxepin,158.0,21795.75,21803.7092
2024-12,LONDON,Imipramine hydrochloride,817.0,2397.02,1962.21521
2024-12,LONDON,Lofepramine hydrochloride,1055.0,22483.17,22575.052
2024-12,LONDON,Mianserin hydrochloride,24.0,1403.58,1376.12507
2024-12,LONDON,Nortriptyline,9973.0,32087.05,32572.42
2024-12,LONDON,Trazodone hydrochloride,6309.0,26538.47,25410.49768
2024-12,LONDON,Trimipramine maleate,219.0,58844.19,58854.9056
2024-12,LONDON,Isocarboxazid,18.0,6129.29,6130.9132
2024-12,LONDON,Moclobemide,83.0,1483.51,1416.24816
2024-12,LONDON,Phenelzine sulfate,45.0,7041.64,7025.81201
2024-12,LONDON,Tranylcypromine sulfate,48.0,61110.0,61112.5952
2024-12,LONDON,Citalopram hydrobromide,103518.0,85708.86,73267.6733
2024-12,LONDON,Fluoxetine hydrochloride,52798.0,109235.24,98148.76235
2024-12,LONDON,Fluvoxamine maleate,283.0,6512.59,6207.20145
2024-12,LONDON,Paroxetine hydrochloride,11866.0,26181.6,22422.35673
2024-12,LONDON,Sertraline hydrochloride,209354.0,445569.5,377921.55102
2024-12,LONDON,Escitalopram,20375.0,52078.81,50160.05109
2024-12,LONDON,Citalopram hydrochloride,400.0,6612.32,5329.50642
2024-12,LONDON,Vortioxetine,3768.0,104408.37,99373.68268
2024-12,LONDON,Flupentixol hydrochloride,957.0,2422.31,2395.23626
2024-12,LONDON,Oxitriptan,2.0,79.24,75.40197
2024-12,LONDON,Tryptophan,6.0,750.59,713.62704
2024-12,LONDON,Reboxetine,124.0,2347.03,2240.09152
2024-12,LONDON,Venlafaxine,48552.0,358192.63,334191.48715
2024-12,LONDON,Mirtazapine,126425.0,131687.77,115599.51303
2024-12,LONDON,Duloxetine hydrochloride,32278.0,100652.18,82928.98297
2024-12,LONDON,Agomelatine,421.0,8214.42,6720.451
2024-12,LONDON,Bupropion hydrochloride,1073.0,43999.73,41878.78805
2024-12,MIDLANDS,Flupentixol hydrochloride,506.0,3184.57,3075.64775
2024-12,MIDLANDS,Flupentixol decanoate,449.0,10676.08,10119.95339
2024-12,MIDLANDS,Amitriptyline hydrochloride,280732.0,336521.02,278071.26898
2024-12,MIDLANDS,Clomipramine hydrochloride,3389.0,48008.23,45147.22079
2024-12,MIDLANDS,Dosulepin hydrochloride,5030.0,70868.35,57447.32304
2024-12,MIDLANDS,Doxepin,222.0,29217.52,29044.51473
2024-12,MIDLANDS,Imipramine hydrochloride,1714.0,8252.64,7132.00054
2024-12,MIDLANDS,Lofepramine hydrochloride,2209.0,62588.5,62264.73426
2024-12,MIDLANDS,Mianserin hydrochloride,8.0,506.97,504.2921
2024-12,MIDLANDS,Nortriptyline,14902.0,56209.68,56254.99748
2024-12,MIDLANDS,Trazodone hydrochloride,13658.0,40884.2,38062.97131
2024-12,MIDLANDS,Trimipramine maleate,159.0,35249.13,34804.18769
2024-12,MIDLANDS,Isocarboxazid,15.0,6761.19,6761.976
2024-12,MIDLANDS,Moclobemide,127.0,2483.64,2363.8444
2024-12,MIDLANDS,Phenelzine sulfate,58.0,6943.71,6915.45897
2024-12,MIDLANDS,Tranylcypromine sulfate,39.0,49728.83,49622.16525
2024-12,MIDLANDS,Citalopram hydrobromide,221118.0,186260.26,154535.96617
2024-12,MIDLANDS,Fluoxetine hydrochloride,123186.0,236110.8,207287.2786
2024-12,MIDLANDS,Fluvoxamine maleate,328.0,6216.76,5903.43834
2024-12,MIDLANDS,Paroxetine hydrochloride,20554.0,48650.15,41779.80589
2024-12,MIDLANDS,Sertraline hydrochloride,414712.0,849343.33,722288.48745
2024-12,MIDLANDS,Escitalopram,29412.0,60996.45,57965.60746
2024-12,MIDLANDS,Citalopram hydrochloride,1199.0,18147.36,14613.23042
2024-12,MIDLANDS,Vortioxetine,5950.0,146959.56,139398.57047
2024-12,MIDLANDS,Flupentixol hydrochloride,2215.0,6995.36,6828.46148
2024-12,MIDLANDS,Oxitriptan,2.0,56.92,54.1982
2024-12,MIDLANDS,Tryptophan,13.0,992.77,924.11604
2024-12,MIDLANDS,Reboxetine,287.0,4505.05,4262.65359
2024-12,MIDLANDS,Venlafaxine,100076.0,853740.53,794199.68054
2024-12,MIDLANDS,Mirtazapine,200302.0,246034.76,209396.74589
2024-12,MIDLANDS,Duloxetine hydrochloride,74831.0,272191.51,222181.30935
2024-12,MIDLANDS,Agomelatine,297.0,6327.66,5163.95824
2024-12,MIDLANDS,Bupropion hydrochloride,488.0,16146.77,15336.39267
2024-12,NORTH EAST AND YORKSHIRE,Flupentixol hydrochloride,843.0,3645.73,3553.54498
2024-12,NORTH EAST AND YORKSHIRE,Flupentixol decanoate,461.0,7371.09,6963.12685
2024-12,NORTH EAST AND YORKSHIRE,Amitriptyline hydrochloride,286115.0,313745.52,262967.94521
2024-12,NORTH EAST AND YORKSHIRE,Clomipramine hydrochloride,3345.0,41445.07,39229.26889
2024-12,NORTH EAST AND YORKSHIRE,Dosulepin hydrochloride,3945.0,45997.1,37248.67555
2024-12,NORTH EAST AND YORKSHIRE,Doxepin,303.0,40165.85,40058.70262
2024-12,NORTH EAST AND YORKSHIRE,Imipramine hydrochloride,1557.0,5727.03,4913.72251
2024-12,NORTH EAST AND YORKSHIRE,Lofepramine hydrochloride,2571.0,56036.74,56076.27542
2024-12,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,11.0,712.71,671.82855
2024-12,NORTH EAST AND YORKSHIRE,Nortriptyline,15206.0,44941.29,45396.36229
2024-12,NORTH EAST AND YORKSHIRE,Trazodone hydrochloride,42766.0,81058.07,74428.33183
2024-12,NORTH EAST AND YORKSHIRE,Trimipramine maleate,242.0,36781.97,36752.98043
2024-12,NORTH EAST AND YORKSHIRE,Isocarboxazid,2.0,575.43,575.6548
2024-12,NORTH EAST AND YORKSHIRE,Moclobemide,141.0,2254.79,2143.27328
2024-12,NORTH EAST AND YORKSHIRE,Phenelzine sulfate,65.0,5676.0,5657.73463
2024-12,NORTH EAST AND YORKSHIRE,Tranylcypromine sulfate,31.0,39388.93,39390.6144
2024-12,NORTH EAST AND YORKSHIRE,Citalopram hydrobromide,192179.0,146964.8,124145.1104
2024-12,NORTH EAST AND YORKSHIRE,Fluoxetine hydrochloride,148035.0,235407.86,208291.54657
2024-12,NORTH EAST AND YORKSHIRE,Fluvoxamine maleate,282.0,5359.21,5112.16129
2024-12,NORTH EAST AND YORKSHIRE,Paroxetine hydrochloride,19395.0,37654.63,32540.16289
2024-12,NORTH EAST AND YORKSHIRE,Sertraline hydrochloride,404961.0,697836.66,597849.05539
2024-12,NORTH EAST AND YORKSHIRE,Escitalopram,21985.0,42206.51,40468.89458
2024-12,NORTH EAST AND YORKSHIRE,Citalopram hydrochloride,875.0,13195.92,10625.29136
2024-12,NORTH EAST AND YORKSHIRE,Vortioxetine,5702.0,107940.69,102707.12846
2024-12,NORTH EAST AND YORKSHIRE,Flupentixol hydrochloride,2230.0,5681.26,5611.29845
2024-12,NORTH EAST AND YORKSHIRE,Oxitriptan,1.0,20.79,19.86268
2024-12,NORTH EAST AND YORKSHIRE,Tryptophan,19.0,901.11,877.78067
2024-12,NORTH EAST AND YORKSHIRE,Reboxetine,479.0,6221.0,5933.96098
2024-12,NORTH EAST AND YORKSHIRE,Venlafaxine,84055.0,566450.47,524842.16784
2024-12,NORTH EAST AND YORKSHIRE,Mirtazapine,228214.0,227983.84,198773.29444
2024-12,NORTH EAST AND YORKSHIRE,Duloxetine hydrochloride,97176.0,291482.22,239042.23689
2024-12,NORTH EAST AND YORKSHIRE,Agomelatine,458.0,5066.85,4142.73866
2024-12,NORTH EAST AND YORKSHIRE,Bupropion hydrochloride,332.0,10584.16,10053.95966
2024-12,NORTH WEST,Flupentixol hydrochloride,403.0,2542.33,2459.04409
2024-12,NORTH WEST,Flupentixol decanoate,374.0,9295.54,8854.28041
2024-12,NORTH WEST,Amitriptyline hydrochloride,187482.0,219708.15,181541.10313
2024-12,NORTH WEST,Clomipramine hydrochloride,2940.0,40348.63,38178.94504
2024-12,NORTH WEST,Dosulepin hydrochloride,3690.0,49203.14,39613.45111
2024-12,NORTH WEST,Doxepin,144.0,19796.86,19771.21652
2024-12,NORTH WEST,Imipramine hydrochloride,844.0,4564.19,4082.45586
2024-12,NORTH WEST,Lofepramine hydrochloride,1056.0,27576.53,27600.45515
2024-12,NORTH WEST,Mianserin hydrochloride,12.0,802.06,793.00288
2024-12,NORTH WEST,Nortriptyline,14568.0,46664.09,47170.27267
2024-12,NORTH WEST,Trazodone hydrochloride,18310.0,66661.39,63869.01972
2024-12,NORTH WEST,Trimipramine maleate,102.0,21245.67,21238.54786
2024-12,NORTH WEST,Isocarboxazid,1.0,1726.26,1726.2724
2024-12,NORTH WEST,Moclobemide,75.0,1372.74,1311.3187
2024-12,NORTH WEST,Phenelzine sulfate,35.0,4164.0,4167.234
2024-12,NORTH WEST,Tranylcypromine sulfate,14.0,15104.29,14996.71525
2024-12,NORTH WEST,Citalopram hydrobromide,149778.0,121482.63,100755.33133
2024-12,NORTH WEST,Fluoxetine hydrochloride,94862.0,176885.63,158124.98023
2024-12,NORTH WEST,Fluvoxamine maleate,221.0,3987.84,3808.94668
2024-12,NORTH WEST,Paroxetine hydrochloride,16992.0,35500.59,30689.44737
2024-12,NORTH WEST,Sertraline hydrochloride,329452.0,584136.88,493727.67877
2024-12,NORTH WEST,Escitalopram,22899.0,46845.66,44963.06236
2024-12,NORTH WEST,Citalopram hydrochloride,683.0,10186.32,8166.53066
2024-12,NORTH WEST,Vortioxetine,5304.0,122448.15,116511.19898
2024-12,NORTH WEST,Flupentixol hydrochloride,1252.0,3884.35,3815.08393
2024-12,NORTH WEST,Tryptophan,3.0,274.92,261.40832
2024-12,NORTH WEST,Reboxetine,248.0,3670.02,3507.85557
2024-12,NORTH WEST,Venlafaxine,82217.0,620300.31,580916.53822
2024-12,NORTH WEST,Mirtazapine,197556.0,214912.76,182926.62045
2024-12,NORTH WEST,Duloxetine hydrochloride,64057.0,226099.73,184408.67533
2024-12,NORTH WEST,Agomelatine,157.0,2836.26,2322.01915
2024-12,NORTH WEST,Bupropion hydrochloride,445.0,14303.55,13615.37419
2024-12,SOUTH EAST,Flupentixol hydrochloride,227.0,1731.74,1667.61538
2024-12,SOUTH EAST,Flupentixol decanoate,378.0,7359.61,6889.09679
2024-12,SOUTH EAST,Amitriptyline hydrochloride,171613.0,232489.94,191964.56419
2024-12,SOUTH EAST,Clomipramine hydrochloride,2670.0,41197.11,38884.99598
2024-12,SOUTH EAST,Dosulepin hydrochloride,4015.0,58183.47,47113.4904
2024-12,SOUTH EAST,Doxepin,179.0,26686.25,26409.24462
2024-12,SOUTH EAST,Imipramine hydrochloride,1525.0,7170.61,6201.57256
2024-12,SOUTH EAST,Lofepramine hydrochloride,1041.0,28801.27,28739.66076
2024-12,SOUTH EAST,Mianserin hydrochloride,13.0,722.89,715.39602
2024-12,SOUTH EAST,Nortriptyline,11587.0,51677.78,51638.14023
2024-12,SOUTH EAST,Trazodone hydrochloride,15172.0,52235.5,49407.71675
2024-12,SOUTH EAST,Trimipramine maleate,228.0,71437.34,71099.19666
2024-12,SOUTH EAST,Isocarboxazid,10.0,4495.49,4496.114
2024-12,SOUTH EAST,Moclobemide,116.0,2497.17,2365.85395
2024-12,SOUTH EAST,Phenelzine sulfate,76.0,11995.2,11963.59687
2024-12,SOUTH EAST,Tranylcypromine sulfate,89.0,126515.74,126302.94691
2024-12,SOUTH EAST,Citalopram hydrobromide,156699.0,147176.94,122053.71467
2024-12,SOUTH EAST,Fluoxetine hydrochloride,81018.0,179863.53,158896.41907
2024-12,SOUTH EAST,Fluvoxamine maleate,221.0,4318.68,4112.53423
2024-12,SOUTH EAST,Paroxetine hydrochloride,13954.0,36252.75,30976.6756
2024-12,SOUTH EAST,Sertraline hydrochloride,286163.0,675169.95,573307.43937
2024-12,SOUTH EAST,Escitalopram,34824.0,81480.33,77679.81667
2024-12,SOUTH EAST,Citalopram hydrochloride,1003.0,16398.88,13193.87728
2024-12,SOUTH EAST,Vortioxetine,7181.0,190116.63,180405.54242
2024-12,SOUTH EAST,Flupentixol hydrochloride,1133.0,3624.73,3534.13438
2024-12,SOUTH EAST,Tryptophan,8.0,885.86,853.43738
2024-12,SOUTH EAST,Reboxetine,212.0,3591.34,3417.81076
2024-12,SOUTH EAST,Venlafaxine,73282.0,661381.63,619281.83549
2024-12,SOUTH EAST,Mirtazapine,141985.0,184568.78,158228.26066
2024-12,SOUTH EAST,Duloxetine hydrochloride,49399.0,204143.68,166852.50895
2024-12,SOUTH EAST,Agomelatine,770.0,14807.26,12046.65631
2024-12,SOUTH EAST,Bupropion hydrochloride,682.0,25158.92,23892.71738
2024-12,SOUTH WEST,Flupentixol hydrochloride,350.0,1824.28,1769.13543
2024-12,SOUTH WEST,Flupentixol decanoate,314.0,3982.1,3690.55809
2024-12,SOUTH WEST,Amitriptyline hydrochloride,151619.0,198984.02,164805.02291
2024-12,SOUTH WEST,Clomipramine hydrochloride,1906.0,27350.85,25837.37614
2024-12,SOUTH WEST,Dosulepin hydrochloride,2665.0,37216.36,30238.08936
2024-12,SOUTH WEST,Doxepin,161.0,21337.03,21254.51522
2024-12,SOUTH WEST,Imipramine hydrochloride,1126.0,4651.01,3920.06098
2024-12,SOUTH WEST,Lofepramine hydrochloride,1087.0,29831.74,29683.40759
2024-12,SOUTH WEST,Mianserin hydrochloride,13.0,918.73,888.6585
2024-12,SOUTH WEST,Nortriptyline,6853.0,23091.69,23123.2784
2024-12,SOUTH WEST,Trazodone hydrochloride,9256.0,26467.84,24415.93417
2024-12,SOUTH WEST,Trimipramine maleate,108.0,20159.67,19821.64611
2024-12,SOUTH WEST,Isocarboxazid,41.0,8965.27,8712.82265
2024-12,SOUTH WEST,Moclobemide,92.0,1888.41,1785.37883
2024-12,SOUTH WEST,Phenelzine sulfate,48.0,5572.8,5518.24727
2024-12,SOUTH WEST,Tranylcypromine sulfate,42.0,66063.93,65310.23718
2024-12,SOUTH WEST,Citalopram hydrobromide,122715.0,109569.29,91339.18947
2024-12,SOUTH WEST,Fluoxetine hydrochloride,58659.0,116198.2,102070.04879
2024-12,SOUTH WEST,Fluvoxamine maleate,157.0,3282.43,3111.27666
2024-12,SOUTH WEST,Paroxetine hydrochloride,10244.0,27297.45,23603.97237
2024-12,SOUTH WEST,Sertraline hydrochloride,196750.0,404301.33,343245.868
2024-12,SOUTH WEST,Escitalopram,19546.0,43618.11,41611.44405
2024-12,SOUTH WEST,Citalopram hydrochloride,663.0,9981.49,8043.62364
2024-12,SOUTH WEST,Vortioxetine,2008.0,52280.91,49495.04162
2024-12,SOUTH WEST,Flupentixol hydrochloride,1016.0,2949.22,2879.26141
2024-12,SOUTH WEST,Tryptophan,6.0,137.46,131.15996
2024-12,SOUTH WEST,Reboxetine,202.0,3458.35,3287.22686
2024-12,SOUTH WEST,Venlafaxine,58127.0,475037.75,437438.4454
2024-12,SOUTH WEST,Mirtazapine,114119.0,135308.6,115574.31497
2024-12,SOUTH WEST,Duloxetine hydrochloride,39641.0,144003.27,117938.74428
2024-12,SOUTH WEST,Agomelatine,196.0,3763.36,3054.28173
2024-12,SOUTH WEST,Bupropion hydrochloride,345.0,12999.94,12291.64351
2024-12,UNIDENTIFIED,Flupentixol hydrochloride,1.0,7.8,7.52232
2024-12,UNIDENTIFIED,Flupentixol decanoate,1.0,195.18,185.43136
2024-12,UNIDENTIFIED,Amitriptyline hydrochloride,61.0,62.25,54.49828
2024-12,UNIDENTIFIED,Clomipramine hydrochloride,1.0,8.11,8.1224
2024-12,UNIDENTIFIED,Nortriptyline,3.0,7.07,6.93935
2024-12,UNIDENTIFIED,Trazodone hydrochloride,9.0,33.34,29.24209
2024-12,UNIDENTIFIED,Trimipramine maleate,1.0,188.44,188.4524
2024-12,UNIDENTIFIED,Citalopram hydrobromide,35.0,36.17,32.06746
2024-12,UNIDENTIFIED,Fluoxetine hydrochloride,40.0,68.44,62.65373
2024-12,UNIDENTIFIED,Paroxetine hydrochloride,5.0,59.81,53.78294
2024-12,UNIDENTIFIED,Sertraline hydrochloride,80.0,278.46,248.79649
2024-12,UNIDENTIFIED,Escitalopram,8.0,15.47,14.88103
2024-12,UNIDENTIFIED,Vortioxetine,3.0,55.44,50.47295
2024-12,UNIDENTIFIED,Flupentixol hydrochloride,1.0,2.27,2.26888
2024-12,UNIDENTIFIED,Venlafaxine,27.0,188.34,174.92921
2024-12,UNIDENTIFIED,Mirtazapine,57.0,63.77,55.96794
2024-12,UNIDENTIFIED,Duloxetine hydrochloride,14.0,79.33,70.96209
2024-12,UNIDENTIFIED,Agomelatine,1.0,25.44,20.36407
2024-12,UNIDENTIFIED,Bupropion hydrochloride,1.0,41.76,39.68396
2025-01,EAST OF ENGLAND,Flupentixol hydrochloride,351.0,1501.1,1459.00576
2025-01,EAST OF ENGLAND,Flupentixol decanoate,290.0,5172.96,4850.09094
2025-01,EAST OF ENGLAND,Amitriptyline hydrochloride,177612.0,205964.42,170653.99446
2025-01,EAST OF ENGLAND,Clomipramine hydrochloride,2799.0,32727.41,26549.85556
2025-01,EAST OF ENGLAND,Dosulepin hydrochloride,3082.0,36886.32,30081.74654
2025-01,EAST OF ENGLAND,Doxepin,141.0,13161.95,13047.52329
2025-01,EAST OF ENGLAND,Imipramine hydrochloride,944.0,4031.52,3500.67661
2025-01,EAST OF ENGLAND,Lofepramine hydrochloride,1022.0,25267.71,25140.4453
2025-01,EAST OF ENGLAND,Mianserin hydrochloride,14.0,638.44,615.94608
2025-01,EAST OF ENGLAND,Nortriptyline,10895.0,40482.67,36839.7883
2025-01,EAST OF ENGLAND,Trazodone hydrochloride,8544.0,30244.06,28775.62168
2025-01,EAST OF ENGLAND,Trimipramine maleate,117.0,22463.86,21986.73226
2025-01,EAST OF ENGLAND,Isocarboxazid,17.0,8682.68,8619.217
2025-01,EAST OF ENGLAND,Moclobemide,88.0,1742.61,1656.66075
2025-01,EAST OF ENGLAND,Phenelzine sulfate,58.0,6654.0,6639.45708
2025-01,EAST OF ENGLAND,Tranylcypromine sulfate,18.0,22552.5,22283.29727
2025-01,EAST OF ENGLAND,Citalopram hydrobromide,166686.0,134608.31,112330.83877
2025-01,EAST OF ENGLAND,Fluoxetine hydrochloride,76041.0,144900.86,126667.99993
2025-01,EAST OF ENGLAND,Fluvoxamine maleate,222.0,4166.52,3938.13777
2025-01,EAST OF ENGLAND,Paroxetine hydrochloride,14200.0,30668.08,26358.49155
2025-01,EAST OF ENGLAND,Sertraline hydrochloride,249404.0,568327.49,480313.18218
2025-01,EAST OF ENGLAND,Escitalopram,20864.0,42256.34,35335.74434
2025-01,EAST OF ENGLAND,Citalopram hydrochloride,842.0,12593.14,10145.74624
2025-01,EAST OF ENGLAND,Vortioxetine,4314.0,103959.9,98411.62682
2025-01,EAST OF ENGLAND,Flupentixol hydrochloride,1571.0,4479.25,4366.17595
2025-01,EAST OF ENGLAND,Tryptophan,7.0,504.01,479.18728
2025-01,EAST OF ENGLAND,Reboxetine,212.0,3422.65,3234.17155
2025-01,EAST OF ENGLAND,Venlafaxine,75808.0,571434.83,534954.46886
2025-01,EAST OF ENGLAND,Mirtazapine,117553.0,131468.75,113007.82471
2025-01,EAST OF ENGLAND,Duloxetine hydrochloride,38915.0,123495.29,101501.07763
2025-01,EAST OF ENGLAND,Agomelatine,138.0,3126.97,2595.18365
2025-01,EAST OF ENGLAND,Bupropion hydrochloride,466.0,17331.86,16417.82787
2025-01,LONDON,Flupentixol hydrochloride,711.0,3192.15,3111.60166
2025-01,LONDON,Flupentixol decanoate,536.0,17487.7,16614.65619
2025-01,LONDON,Amitriptyline hydrochloride,130561.0,135703.92,114698.38744
2025-01,LONDON,Clomipramine hydrochloride,2088.0,26612.33,21394.60889
2025-01,LONDON,Dosulepin hydrochloride,2516.0,26783.41,21628.80669
2025-01,LONDON,Doxepin,159.0,15274.94,15282.4116
2025-01,LONDON,Imipramine hydrochloride,870.0,2539.78,2130.77345
2025-01,LONDON,Lofepramine hydrochloride,986.0,21097.08,21182.9064
2025-01,LONDON,Mianserin hydrochloride,19.0,903.23,892.1254
2025-01,LONDON,Nortriptyline,10426.0,32294.81,28967.11575
2025-01,LONDON,Trazodone hydrochloride,6650.0,23229.21,22035.02166
2025-01,LONDON,Trimipramine maleate,236.0,45763.72,45774.6464
2025-01,LONDON,Isocarboxazid,23.0,4146.16,4148.3452
2025-01,LONDON,Moclobemide,77.0,1350.47,1288.97718
2025-01,LONDON,Phenelzine sulfate,51.0,6458.4,6462.3324
2025-01,LONDON,Tranylcypromine sulfate,39.0,61837.5,61838.6836
2025-01,LONDON,Citalopram hydrobromide,106290.0,91041.22,77798.47694
2025-01,LONDON,Fluoxetine hydrochloride,54345.0,106922.17,95288.33427
2025-01,LONDON,Fluvoxamine maleate,301.0,6510.07,6206.08221
2025-01,LONDON,Paroxetine hydrochloride,12157.0,25888.31,22255.82328
2025-01,LONDON,Sertraline hydrochloride,217930.0,506050.98,427226.226
2025-01,LONDON,Escitalopram,20923.0,51067.89,42484.11374
2025-01,LONDON,Citalopram hydrochloride,404.0,6624.18,5335.9941
2025-01,LONDON,Vortioxetine,3774.0,104521.23,99477.5947
2025-01,LONDON,Flupentixol hydrochloride,989.0,2569.46,2537.80495
2025-01,LONDON,Tryptophan,7.0,610.94,580.66886
2025-01,LONDON,Reboxetine,103.0,1852.84,1768.64196
2025-01,LONDON,Venlafaxine,50058.0,341354.07,320391.13081
2025-01,LONDON,Mirtazapine,132416.0,137722.84,121271.58911
2025-01,LONDON,Duloxetine hydrochloride,33992.0,88725.12,73504.8024
2025-01,LONDON,Agomelatine,430.0,10155.57,8277.41699
2025-01,LONDON,Bupropion hydrochloride,1115.0,43799.32,41671.99634
2025-01,MIDLANDS,Flupentixol hydrochloride,518.0,3351.7,3235.17538
2025-01,MIDLANDS,Flupentixol decanoate,456.0,9745.51,9246.52724
2025-01,MIDLANDS,Amitriptyline hydrochloride,290255.0,349926.47,288178.04935
2025-01,MIDLANDS,Clomipramine hydrochloride,3498.0,47607.45,38450.45834
2025-01,MIDLANDS,Dosulepin hydrochloride,5093.0,63451.65,51443.49667
2025-01,MIDLANDS,Doxepin,227.0,20258.56,20168.95418
2025-01,MIDLANDS,Imipramine hydrochloride,1830.0,10850.03,9710.67825
2025-01,MIDLANDS,Lofepramine hydrochloride,2330.0,64298.98,64017.89983
2025-01,MIDLANDS,Mianserin hydrochloride,10.0,916.45,895.79916
2025-01,MIDLANDS,Nortriptyline,15390.0,53608.24,48083.98112
2025-01,MIDLANDS,Trazodone hydrochloride,14191.0,42340.41,39420.56081
2025-01,MIDLANDS,Trimipramine maleate,164.0,31751.28,31393.87235
2025-01,MIDLANDS,Isocarboxazid,20.0,8883.05,8883.998
2025-01,MIDLANDS,Moclobemide,115.0,2298.32,2181.20516
2025-01,MIDLANDS,Phenelzine sulfate,62.0,6988.62,6945.55147
2025-01,MIDLANDS,Tranylcypromine sulfate,50.0,49486.33,49381.03715
2025-01,MIDLANDS,Citalopram hydrobromide,227688.0,196974.5,163238.4503
2025-01,MIDLANDS,Fluoxetine hydrochloride,128068.0,236925.73,206449.93357
2025-01,MIDLANDS,Fluvoxamine maleate,356.0,6781.95,6452.73892
2025-01,MIDLANDS,Paroxetine hydrochloride,20860.0,47064.28,40506.99108
2025-01,MIDLANDS,Sertraline hydrochloride,433321.0,933014.77,788307.91772
2025-01,MIDLANDS,Escitalopram,30587.0,62102.46,51945.2186
2025-01,MIDLANDS,Citalopram hydrochloride,1231.0,18966.12,15250.832
2025-01,MIDLANDS,Vortioxetine,6237.0,155324.07,147293.00698
2025-01,MIDLANDS,Flupentixol hydrochloride,2386.0,7460.88,7291.91556
2025-01,MIDLANDS,Oxitriptan,3.0,140.47,173.66118
2025-01,MIDLANDS,Tryptophan,12.0,1130.23,1051.89459
2025-01,MIDLANDS,Reboxetine,318.0,5403.01,5118.35176
2025-01,MIDLANDS,Venlafaxine,103369.0,836541.17,781761.63601
2025-01,MIDLANDS,Mirtazapine,209875.0,251984.31,214378.21985
2025-01,MIDLANDS,Duloxetine hydrochloride,77976.0,241880.08,197876.62228
2025-01,MIDLANDS,Agomelatine,319.0,7886.62,6407.85883
2025-01,MIDLANDS,Bupropion hydrochloride,536.0,18820.07,17837.25609
2025-01,NORTH EAST AND YORKSHIRE,Flupentixol hydrochloride,889.0,3784.1,3690.44105
2025-01,NORTH EAST AND YORKSHIRE,Flupentixol decanoate,498.0,8660.02,8163.82723
2025-01,NORTH EAST AND YORKSHIRE,Amitriptyline hydrochloride,294225.0,321973.48,268747.41361
