date,country,city,group,substance,items
2025-05,England,Exeter,anxiolytic,Paraldehyde,1.0
2025-05,England,Exeter,antidepressant,Paroxetine hydrochloride,206.0
2025-05,England,Exeter,antidepressant,Phenelzine sulfate,1.0
2025-05,England,Exeter,anxiolytic,Phenobarbital,39.0
2025-05,England,Exeter,anxiolytic,Pregabalin,2070.0
2025-05,England,Exeter,antidepressant,Reboxetine,1.0
2025-05,England,Exeter,antidepressant,Sertraline hydrochloride,6240.0
2025-05,England,Exeter,anxiolytic,Temazepam,61.0
2025-05,England,Exeter,antidepressant,Trazodone hydrochloride,328.0
2025-05,England,Exeter,antidepressant,Venlafaxine,1654.0
2025-05,England,Exeter,antidepressant,Vortioxetine,92.0
2025-05,England,Exeter,anxiolytic,Zolpidem tartrate,173.0
2025-05,England,Exeter,anxiolytic,Zopiclone,1578.0
2025-05,England,Leeds,antidepressant,Agomelatine,14.0
2025-05,England,Leeds,antidepressant,Amitriptyline hydrochloride,21255.0
2025-05,England,Leeds,antidepressant,Bupropion hydrochloride,27.0
2025-05,England,Leeds,anxiolytic,Buspirone hydrochloride,185.0
2025-05,England,Leeds,anxiolytic,Chloral hydrate,22.0
2025-05,England,Leeds,anxiolytic,Chlordiazepoxide hydrochloride,20.0
2025-05,England,Leeds,antidepressant,Citalopram hydrobromide,13054.0
2025-05,England,Leeds,antidepressant,Citalopram hydrochloride,78.0
2025-05,England,Leeds,anxiolytic,Clobazam,445.0
2025-05,England,Leeds,anxiolytic,Clomethiazole,7.0
2025-05,England,Leeds,antidepressant,Clomipramine hydrochloride,255.0
2025-05,England,Leeds,anxiolytic,Clonazepam,760.0
2025-05,England,Leeds,anxiolytic,Daridorexant,50.0
2025-05,England,Leeds,anxiolytic,Diazepam,2718.0
2025-05,England,Leeds,antidepressant,Dosulepin hydrochloride,207.0
2025-05,England,Leeds,antidepressant,Doxepin,32.0
2025-05,England,Leeds,antidepressant,Duloxetine hydrochloride,3789.0
2025-05,England,Leeds,antidepressant,Escitalopram,1408.0
2025-05,England,Leeds,antidepressant,Fluoxetine hydrochloride,9434.0
2025-05,England,Leeds,antidepressant,Flupentixol decanoate,55.0
2025-05,England,Leeds,antidepressant,Flupentixol hydrochloride,265.0
2025-05,England,Leeds,antidepressant,Fluvoxamine maleate,45.0
2025-05,England,Leeds,antidepressant,Imipramine hydrochloride,125.0
2025-05,England,Leeds,antidepressant,Lofepramine hydrochloride,106.0
2025-05,England,Leeds,anxiolytic,Loprazolam mesilate,8.0
2025-05,England,Leeds,anxiolytic,Lorazepam,798.0
2025-05,England,Leeds,anxiolytic,Lormetazepam,11.0
2025-05,England,Leeds,anxiolytic,Melatonin,1996.0
2025-05,England,Leeds,anxiolytic,Midazolam hydrochloride,74.0
2025-05,England,Leeds,anxiolytic,Midazolam maleate,10.0
2025-05,England,Leeds,antidepressant,Mirtazapine,16063.0
2025-05,England,Leeds,antidepressant,Moclobemide,12.0
2025-05,England,Leeds,anxiolytic,Nitrazepam,326.0
2025-05,England,Leeds,antidepressant,Nortriptyline,1131.0
2025-05,England,Leeds,anxiolytic,Oxazepam,82.0
2025-05,England,Leeds,anxiolytic,Paraldehyde,3.0
2025-05,England,Leeds,antidepressant,Paroxetine hydrochloride,1392.0
2025-05,England,Leeds,antidepressant,Phenelzine sulfate,10.0
2025-05,England,Leeds,anxiolytic,Phenobarbital,138.0
2025-05,England,Leeds,anxiolytic,Pregabalin,10867.0
2025-05,England,Leeds,anxiolytic,Promethazine teoclate,34.0
2025-05,England,Leeds,antidepressant,Reboxetine,54.0
2025-05,England,Leeds,antidepressant,Sertraline hydrochloride,32590.0
2025-05,England,Leeds,anxiolytic,Sodium oxybate,1.0
2025-05,England,Leeds,anxiolytic,Temazepam,313.0
2025-05,England,Leeds,antidepressant,Tranylcypromine sulfate,6.0
2025-05,England,Leeds,antidepressant,Trazodone hydrochloride,2230.0
2025-05,England,Leeds,antidepressant,Trimipramine maleate,15.0
2025-05,England,Leeds,antidepressant,Venlafaxine,6242.0
2025-05,England,Leeds,antidepressant,Vortioxetine,223.0
2025-05,England,Leeds,anxiolytic,Zolpidem tartrate,391.0
2025-05,England,Leeds,anxiolytic,Zopiclone,3492.0
2025-05,England,London,antidepressant,Agomelatine,276.0
2025-05,England,London,anxiolytic,Alprazolam,1.0
2025-05,England,London,antidepressant,Amitriptyline hydrochloride,80527.0
2025-05,England,London,antidepressant,Bupropion hydrochloride,989.0
2025-05,England,London,anxiolytic,Buspirone hydrochloride,643.0
2025-05,England,London,anxiolytic,Chloral hydrate,108.0
2025-05,England,London,anxiolytic,Chlordiazepoxide hydrochloride,141.0
2025-05,England,London,antidepressant,Citalopram hydrobromide,58615.0
2025-05,England,London,antidepressant,Citalopram hydrochloride,215.0
2025-05,England,London,anxiolytic,Clobazam,2692.0
2025-05,England,London,anxiolytic,Clomethiazole,13.0
2025-05,England,London,antidepressant,Clomipramine hydrochloride,1238.0
2025-05,England,London,anxiolytic,Clonazepam,6817.0
2025-05,England,London,anxiolytic,Daridorexant,1000.0
2025-05,England,London,anxiolytic,Diazepam,20763.0
2025-05,England,London,antidepressant,Dosulepin hydrochloride,1403.0
2025-05,England,London,antidepressant,Doxepin,96.0
2025-05,England,London,antidepressant,Duloxetine hydrochloride,22427.0
2025-05,England,London,antidepressant,Escitalopram,14650.0
2025-05,England,London,antidepressant,Fluoxetine hydrochloride,32403.0
2025-05,England,London,antidepressant,Flupentixol decanoate,359.0
2025-05,England,London,antidepressant,Flupentixol hydrochloride,1008.0
2025-05,England,London,antidepressant,Fluvoxamine maleate,254.0
2025-05,England,London,antidepressant,Imipramine hydrochloride,518.0
2025-05,England,London,antidepressant,Isocarboxazid,19.0
2025-05,England,London,antidepressant,Lofepramine hydrochloride,627.0
2025-05,England,London,anxiolytic,Loprazolam mesilate,29.0
2025-05,England,London,anxiolytic,Lorazepam,4327.0
2025-05,England,London,anxiolytic,Lormetazepam,29.0
2025-05,England,London,anxiolytic,Melatonin,22667.0
2025-05,England,London,antidepressant,Mianserin hydrochloride,15.0
2025-05,England,London,anxiolytic,Midazolam hydrochloride,896.0
2025-05,England,London,anxiolytic,Midazolam maleate,155.0
2025-05,England,London,antidepressant,Mirtazapine,81997.0
2025-05,England,London,antidepressant,Moclobemide,58.0
2025-05,England,London,anxiolytic,Nitrazepam,846.0
2025-05,England,London,antidepressant,Nortriptyline,6161.0
2025-05,England,London,anxiolytic,Oxazepam,110.0
2025-05,England,London,anxiolytic,Paraldehyde,30.0
2025-05,England,London,antidepressant,Paroxetine hydrochloride,7382.0
2025-05,England,London,antidepressant,Phenelzine sulfate,28.0
2025-05,England,London,anxiolytic,Phenobarbital,514.0
2025-05,England,London,anxiolytic,Pregabalin,44792.0
2025-05,England,London,anxiolytic,Promethazine teoclate,163.0
2025-05,England,London,antidepressant,Reboxetine,65.0
2025-05,England,London,antidepressant,Sertraline hydrochloride,134870.0
2025-05,England,London,anxiolytic,Sodium oxybate,4.0
2025-05,England,London,anxiolytic,Temazepam,1640.0
2025-05,England,London,antidepressant,Tranylcypromine sulfate,31.0
2025-05,England,London,antidepressant,Trazodone hydrochloride,4180.0
2025-05,England,London,antidepressant,Trimipramine maleate,145.0
2025-05,England,London,antidepressant,Tryptophan,6.0
2025-05,England,London,antidepressant,Venlafaxine,30931.0
2025-05,England,London,antidepressant,Vortioxetine,2794.0
2025-05,England,London,anxiolytic,Zolpidem tartrate,3799.0
2025-05,England,London,anxiolytic,Zopiclone,23775.0
2025-05,England,Manchester,antidepressant,Agomelatine,72.0
2025-05,England,Manchester,antidepressant,Amitriptyline hydrochloride,27145.0
2025-05,England,Manchester,antidepressant,Bupropion hydrochloride,77.0
2025-05,England,Manchester,anxiolytic,Buspirone hydrochloride,945.0
2025-05,England,Manchester,anxiolytic,Chloral hydrate,16.0
2025-05,England,Manchester,anxiolytic,Chlordiazepoxide hydrochloride,34.0
2025-05,England,Manchester,antidepressant,Citalopram hydrobromide,18912.0
2025-05,England,Manchester,antidepressant,Citalopram hydrochloride,62.0
2025-05,England,Manchester,anxiolytic,Clobazam,1084.0
2025-05,England,Manchester,anxiolytic,Clomethiazole,5.0
2025-05,England,Manchester,antidepressant,Clomipramine hydrochloride,402.0
2025-05,England,Manchester,anxiolytic,Clonazepam,1493.0
2025-05,England,Manchester,anxiolytic,Daridorexant,375.0
2025-05,England,Manchester,anxiolytic,Diazepam,6002.0
2025-05,England,Manchester,antidepressant,Dosulepin hydrochloride,478.0
2025-05,England,Manchester,antidepressant,Doxepin,7.0
2025-05,England,Manchester,antidepressant,Duloxetine hydrochloride,11006.0
2025-05,England,Manchester,antidepressant,Escitalopram,4189.0
2025-05,England,Manchester,antidepressant,Fluoxetine hydrochloride,13096.0
2025-05,England,Manchester,antidepressant,Flupentixol decanoate,75.0
2025-05,England,Manchester,antidepressant,Flupentixol hydrochloride,182.0
2025-05,England,Manchester,antidepressant,Fluvoxamine maleate,34.0
2025-05,England,Manchester,antidepressant,Imipramine hydrochloride,110.0
2025-05,England,Manchester,antidepressant,Lofepramine hydrochloride,139.0
2025-05,England,Manchester,anxiolytic,Loprazolam mesilate,15.0
2025-05,England,Manchester,anxiolytic,Lorazepam,921.0
2025-05,England,Manchester,anxiolytic,Lormetazepam,14.0
2025-05,England,Manchester,anxiolytic,Melatonin,4608.0
2025-05,England,Manchester,antidepressant,Mianserin hydrochloride,1.0
2025-05,England,Manchester,anxiolytic,Midazolam hydrochloride,162.0
2025-05,England,Manchester,anxiolytic,Midazolam maleate,23.0
2025-05,England,Manchester,antidepressant,Mirtazapine,31985.0
2025-05,England,Manchester,antidepressant,Moclobemide,9.0
2025-05,England,Manchester,anxiolytic,Nitrazepam,682.0
2025-05,England,Manchester,antidepressant,Nortriptyline,3109.0
2025-05,England,Manchester,anxiolytic,Oxazepam,41.0
2025-05,England,Manchester,anxiolytic,Paraldehyde,1.0
2025-05,England,Manchester,antidepressant,Paroxetine hydrochloride,2405.0
2025-05,England,Manchester,antidepressant,Phenelzine sulfate,3.0
2025-05,England,Manchester,anxiolytic,Phenobarbital,219.0
2025-05,England,Manchester,anxiolytic,Pregabalin,23422.0
2025-05,England,Manchester,anxiolytic,Promethazine teoclate,74.0
2025-05,England,Manchester,antidepressant,Reboxetine,29.0
2025-05,England,Manchester,antidepressant,Sertraline hydrochloride,48265.0
2025-05,England,Manchester,anxiolytic,Temazepam,502.0
2025-05,England,Manchester,antidepressant,Tranylcypromine sulfate,4.0
2025-05,England,Manchester,antidepressant,Trazodone hydrochloride,3560.0
2025-05,England,Manchester,antidepressant,Trimipramine maleate,10.0
2025-05,England,Manchester,antidepressant,Tryptophan,1.0
2025-05,England,Manchester,antidepressant,Venlafaxine,13737.0
2025-05,England,Manchester,antidepressant,Vortioxetine,765.0
2025-05,England,Manchester,anxiolytic,Zolpidem tartrate,961.0
2025-05,England,Manchester,anxiolytic,Zopiclone,6317.0
2025-05,England,Middlesbrough,antidepressant,Agomelatine,7.0
2025-05,England,Middlesbrough,antidepressant,Amitriptyline hydrochloride,6717.0
2025-05,England,Middlesbrough,antidepressant,Bupropion hydrochloride,7.0
2025-05,England,Middlesbrough,anxiolytic,Buspirone hydrochloride,106.0
2025-05,England,Middlesbrough,anxiolytic,Chloral hydrate,5.0
2025-05,England,Middlesbrough,anxiolytic,Chlordiazepoxide hydrochloride,6.0
2025-05,England,Middlesbrough,antidepressant,Citalopram hydrobromide,3767.0
2025-05,England,Middlesbrough,antidepressant,Citalopram hydrochloride,24.0
2025-05,England,Middlesbrough,anxiolytic,Clobazam,132.0
2025-05,England,Middlesbrough,anxiolytic,Clomethiazole,2.0
2025-05,England,Middlesbrough,antidepressant,Clomipramine hydrochloride,51.0
2025-05,England,Middlesbrough,anxiolytic,Clonazepam,274.0
2025-05,England,Middlesbrough,anxiolytic,Daridorexant,13.0
2025-05,England,Middlesbrough,anxiolytic,Diazepam,1183.0
2025-05,England,Middlesbrough,antidepressant,Dosulepin hydrochloride,149.0
2025-05,England,Middlesbrough,antidepressant,Doxepin,4.0
2025-05,England,Middlesbrough,antidepressant,Duloxetine hydrochloride,3178.0
2025-05,England,Middlesbrough,antidepressant,Escitalopram,898.0
2025-05,England,Middlesbrough,antidepressant,Fluoxetine hydrochloride,3650.0
2025-05,England,Middlesbrough,antidepressant,Flupentixol hydrochloride,61.0
2025-05,England,Middlesbrough,antidepressant,Fluvoxamine maleate,4.0
2025-05,England,Middlesbrough,antidepressant,Imipramine hydrochloride,23.0
2025-05,England,Middlesbrough,antidepressant,Isocarboxazid,1.0
2025-05,England,Middlesbrough,antidepressant,Lofepramine hydrochloride,90.0
2025-05,England,Middlesbrough,anxiolytic,Lorazepam,232.0
2025-05,England,Middlesbrough,anxiolytic,Lormetazepam,5.0
2025-05,England,Middlesbrough,anxiolytic,Melatonin,828.0
2025-05,England,Middlesbrough,anxiolytic,Midazolam hydrochloride,30.0
2025-05,England,Middlesbrough,anxiolytic,Midazolam maleate,5.0
2025-05,England,Middlesbrough,antidepressant,Mirtazapine,7234.0
2025-05,England,Middlesbrough,anxiolytic,Nitrazepam,108.0
2025-05,England,Middlesbrough,antidepressant,Nortriptyline,292.0
2025-05,England,Middlesbrough,anxiolytic,Oxazepam,17.0
2025-05,England,Middlesbrough,anxiolytic,Paraldehyde,1.0
2025-05,England,Middlesbrough,antidepressant,Paroxetine hydrochloride,538.0
2025-05,England,Middlesbrough,antidepressant,Phenelzine sulfate,1.0
2025-05,England,Middlesbrough,anxiolytic,Phenobarbital,31.0
2025-05,England,Middlesbrough,anxiolytic,Pregabalin,5054.0
2025-05,England,Middlesbrough,anxiolytic,Promethazine teoclate,14.0
2025-05,England,Middlesbrough,antidepressant,Reboxetine,41.0
2025-05,England,Middlesbrough,antidepressant,Sertraline hydrochloride,11359.0
2025-05,England,Middlesbrough,anxiolytic,Temazepam,222.0
2025-05,England,Middlesbrough,antidepressant,Trazodone hydrochloride,1205.0
2025-05,England,Middlesbrough,antidepressant,Trimipramine maleate,10.0
2025-05,England,Middlesbrough,antidepressant,Venlafaxine,2923.0
2025-05,England,Middlesbrough,antidepressant,Vortioxetine,197.0
2025-05,England,Middlesbrough,anxiolytic,Zolpidem tartrate,88.0
2025-05,England,Middlesbrough,anxiolytic,Zopiclone,1123.0
2025-05,England,Newcastle upon Tyne,antidepressant,Agomelatine,45.0
2025-05,England,Newcastle upon Tyne,antidepressant,Amitriptyline hydrochloride,12054.0
2025-05,England,Newcastle upon Tyne,antidepressant,Bupropion hydrochloride,28.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Buspirone hydrochloride,146.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Chloral hydrate,3.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Chlordiazepoxide hydrochloride,1.0
2025-05,England,Newcastle upon Tyne,antidepressant,Citalopram hydrobromide,10542.0
2025-05,England,Newcastle upon Tyne,antidepressant,Citalopram hydrochloride,44.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Clobazam,385.0
2025-05,England,Newcastle upon Tyne,antidepressant,Clomipramine hydrochloride,275.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Clonazepam,812.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Daridorexant,11.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Diazepam,2649.0
2025-05,England,Newcastle upon Tyne,antidepressant,Dosulepin hydrochloride,180.0
2025-05,England,Newcastle upon Tyne,antidepressant,Duloxetine hydrochloride,8257.0
2025-05,England,Newcastle upon Tyne,antidepressant,Escitalopram,1209.0
2025-05,England,Newcastle upon Tyne,antidepressant,Fluoxetine hydrochloride,8210.0
2025-05,England,Newcastle upon Tyne,antidepressant,Flupentixol decanoate,16.0
2025-05,England,Newcastle upon Tyne,antidepressant,Flupentixol hydrochloride,106.0
2025-05,England,Newcastle upon Tyne,antidepressant,Fluvoxamine maleate,4.0
2025-05,England,Newcastle upon Tyne,antidepressant,Imipramine hydrochloride,60.0
2025-05,England,Newcastle upon Tyne,antidepressant,Lofepramine hydrochloride,182.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Loprazolam mesilate,2.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Lorazepam,446.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Melatonin,2665.0
2025-05,England,Newcastle upon Tyne,antidepressant,Mianserin hydrochloride,1.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Midazolam hydrochloride,48.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Midazolam maleate,41.0
2025-05,England,Newcastle upon Tyne,antidepressant,Mirtazapine,15507.0
2025-05,England,Newcastle upon Tyne,antidepressant,Moclobemide,7.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Nitrazepam,113.0
2025-05,England,Newcastle upon Tyne,antidepressant,Nortriptyline,783.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Oxazepam,9.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Paraldehyde,4.0
2025-05,England,Newcastle upon Tyne,antidepressant,Paroxetine hydrochloride,875.0
2025-05,England,Newcastle upon Tyne,antidepressant,Phenelzine sulfate,4.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Phenobarbital,112.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Pregabalin,8718.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Promethazine teoclate,8.0
2025-05,England,Newcastle upon Tyne,antidepressant,Reboxetine,42.0
2025-05,England,Newcastle upon Tyne,antidepressant,Sertraline hydrochloride,20639.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Temazepam,368.0
2025-05,England,Newcastle upon Tyne,antidepressant,Tranylcypromine sulfate,1.0
2025-05,England,Newcastle upon Tyne,antidepressant,Trazodone hydrochloride,3143.0
2025-05,England,Newcastle upon Tyne,antidepressant,Trimipramine maleate,8.0
2025-05,England,Newcastle upon Tyne,antidepressant,Tryptophan,10.0
2025-05,England,Newcastle upon Tyne,antidepressant,Venlafaxine,5571.0
2025-05,England,Newcastle upon Tyne,antidepressant,Vortioxetine,476.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Zolpidem tartrate,105.0
2025-05,England,Newcastle upon Tyne,anxiolytic,Zopiclone,1994.0
2025-05,England,Nottingham,antidepressant,Agomelatine,47.0
2025-05,England,Nottingham,antidepressant,Amitriptyline hydrochloride,20314.0
2025-05,England,Nottingham,antidepressant,Bupropion hydrochloride,58.0
2025-05,England,Nottingham,anxiolytic,Buspirone hydrochloride,60.0
2025-05,England,Nottingham,anxiolytic,Chloral hydrate,26.0
2025-05,England,Nottingham,anxiolytic,Chlordiazepoxide hydrochloride,25.0
2025-05,England,Nottingham,antidepressant,Citalopram hydrobromide,14776.0
2025-05,England,Nottingham,antidepressant,Citalopram hydrochloride,69.0
2025-05,England,Nottingham,anxiolytic,Clobazam,537.0
2025-05,England,Nottingham,anxiolytic,Clomethiazole,1.0
2025-05,England,Nottingham,antidepressant,Clomipramine hydrochloride,325.0
2025-05,England,Nottingham,anxiolytic,Clonazepam,1170.0
2025-05,England,Nottingham,anxiolytic,Daridorexant,129.0
2025-05,England,Nottingham,anxiolytic,Diazepam,3810.0
2025-05,England,Nottingham,antidepressant,Dosulepin hydrochloride,305.0
2025-05,England,Nottingham,antidepressant,Doxepin,11.0
2025-05,England,Nottingham,antidepressant,Duloxetine hydrochloride,5974.0
2025-05,England,Nottingham,antidepressant,Escitalopram,1688.0
