date,country,group,chemical_substance,items
2022-11,England,Anxiolytics,Temazepam,2566.0
2022-11,England,Anxiolytics,Zolpidem tartrate,9999.0
2022-11,England,Anxiolytics,Zopiclone,60931.0
2022-11,England,Anxiolytics,Buspirone hydrochloride,2628.0
2022-11,England,Anxiolytics,Chlordiazepoxide hydrochloride,433.0
2022-11,England,Anxiolytics,Diazepam,52375.0
2022-11,England,Anxiolytics,Lorazepam,13600.0
2022-11,England,Anxiolytics,Oxazepam,1319.0
2022-11,England,Anxiolytics,Secobarbital sodium,1.0
2022-11,England,Antidepressants,Amitriptyline hydrochloride,162308.0
2022-11,England,Antidepressants,Clomipramine hydrochloride,2642.0
2022-11,England,Antidepressants,Dosulepin hydrochloride,4706.0
2022-11,England,Antidepressants,Doxepin,178.0
2022-11,England,Antidepressants,Imipramine hydrochloride,1646.0
2022-11,England,Antidepressants,Lofepramine hydrochloride,1165.0
2022-11,England,Antidepressants,Mianserin hydrochloride,13.0
2022-11,England,Antidepressants,Nortriptyline,10152.0
2022-11,England,Antidepressants,Trazodone hydrochloride,14247.0
2022-11,England,Antidepressants,Trimipramine maleate,311.0
2022-11,England,Antidepressants,Isocarboxazid,8.0
2022-11,England,Antidepressants,Moclobemide,118.0
2022-11,England,Antidepressants,Phenelzine sulfate,89.0
2022-11,England,Antidepressants,Tranylcypromine sulfate,117.0
2022-11,England,Antidepressants,Citalopram hydrobromide,165580.0
2022-11,England,Antidepressants,Fluoxetine hydrochloride,78862.0
2022-11,England,Antidepressants,Fluvoxamine maleate,329.0
2022-11,England,Antidepressants,Paroxetine hydrochloride,14007.0
2022-11,England,Antidepressants,Sertraline hydrochloride,259512.0
2022-11,England,Antidepressants,Escitalopram,30030.0
2022-11,England,Antidepressants,Citalopram hydrochloride,1155.0
2022-11,England,Antidepressants,Vortioxetine,5754.0
2022-11,England,Antidepressants,Reboxetine,262.0
2022-11,England,Antidepressants,Venlafaxine,66079.0
2022-11,England,Antidepressants,Mirtazapine,129831.0
2022-11,England,Antidepressants,Duloxetine hydrochloride,39891.0
2022-11,England,Antidepressants,Agomelatine,651.0
2022-11,England,Anxiolytics,Promethazine teoclate,366.0
2022-11,England,Anxiolytics,Clobazam,4810.0
2022-11,England,Anxiolytics,Pregabalin,99754.0
2022-11,England,Anxiolytics,Clonazepam,15404.0
2022-11,England,Anxiolytics,Phenobarbital,1934.0
2022-11,England,Anxiolytics,Paraldehyde,31.0
2022-11,England,Anxiolytics,Midazolam maleate,144.0
2022-11,England,Anxiolytics,Midazolam hydrochloride,1091.0
2022-11,England,Antidepressants,Bupropion hydrochloride,779.0
2022-11,England,Anxiolytics,Sodium oxybate,7.0
2022-11,England,Anxiolytics,Melatonin,13345.0
2022-11,England,Anxiolytics,Chloral hydrate,79.0
2022-11,England,Anxiolytics,Clomethiazole edisilate,1.0
2022-11,England,Anxiolytics,Clomethiazole,51.0
2022-11,England,Anxiolytics,Loprazolam mesilate,139.0
2022-11,England,Anxiolytics,Lormetazepam,132.0
2022-11,England,Anxiolytics,Nitrazepam,2543.0
2022-11,England,Anxiolytics,Temazepam,2347.0
2022-11,England,Anxiolytics,Zolpidem tartrate,5417.0
2022-11,England,Anxiolytics,Zopiclone,47525.0
2022-11,England,Anxiolytics,Buspirone hydrochloride,546.0
2022-11,England,Anxiolytics,Chlordiazepoxide hydrochloride,256.0
2022-11,England,Anxiolytics,Diazepam,51682.0
2022-11,England,Anxiolytics,Lorazepam,10313.0
2022-11,England,Anxiolytics,Oxazepam,347.0
2022-11,England,Anxiolytics,Secobarbital sodium,1.0
2022-11,England,Antidepressants,Amitriptyline hydrochloride,148572.0
2022-11,England,Antidepressants,Clomipramine hydrochloride,1809.0
2022-11,England,Antidepressants,Dosulepin hydrochloride,3313.0
2022-11,England,Antidepressants,Doxepin,208.0
2022-11,England,Antidepressants,Imipramine hydrochloride,1249.0
2022-11,England,Antidepressants,Lofepramine hydrochloride,1250.0
2022-11,England,Antidepressants,Mianserin hydrochloride,6.0
2022-11,England,Antidepressants,Nortriptyline,6038.0
2022-11,England,Antidepressants,Trazodone hydrochloride,9043.0
2022-11,England,Antidepressants,Trimipramine maleate,137.0
2022-11,England,Antidepressants,Isocarboxazid,30.0
2022-11,England,Antidepressants,Moclobemide,98.0
2022-11,England,Antidepressants,Phenelzine sulfate,53.0
2022-11,England,Antidepressants,Tranylcypromine sulfate,47.0
2022-11,England,Antidepressants,Citalopram hydrobromide,130843.0
2022-11,England,Antidepressants,Fluoxetine hydrochloride,58167.0
2022-11,England,Antidepressants,Fluvoxamine maleate,180.0
2022-11,England,Antidepressants,Paroxetine hydrochloride,10769.0
2022-11,England,Antidepressants,Sertraline hydrochloride,182898.0
2022-11,England,Antidepressants,Escitalopram,16382.0
2022-11,England,Antidepressants,Citalopram hydrochloride,581.0
2022-11,England,Antidepressants,Vortioxetine,1536.0
2022-11,England,Antidepressants,Reboxetine,228.0
2022-11,England,Antidepressants,Venlafaxine,54497.0
2022-11,England,Antidepressants,Mirtazapine,106778.0
2022-11,England,Antidepressants,Duloxetine hydrochloride,31635.0
2022-11,England,Antidepressants,Agomelatine,256.0
2022-11,England,Anxiolytics,Promethazine teoclate,161.0
2022-11,England,Anxiolytics,Clobazam,2600.0
2022-11,England,Anxiolytics,Pregabalin,71912.0
2022-11,England,Anxiolytics,Clonazepam,7557.0
2022-11,England,Anxiolytics,Phenobarbital,1302.0
2022-11,England,Anxiolytics,Phenobarbital sodium,1.0
2022-11,England,Anxiolytics,Paraldehyde,2.0
2022-11,England,Anxiolytics,Midazolam maleate,188.0
2022-11,England,Anxiolytics,Midazolam hydrochloride,622.0
2022-11,England,Antidepressants,Bupropion hydrochloride,362.0
2022-11,England,Anxiolytics,Melatonin,128.0
2022-11,England,Anxiolytics,Nitrazepam,10.0
2022-11,England,Anxiolytics,Temazepam,9.0
2022-11,England,Anxiolytics,Zolpidem tartrate,14.0
2022-11,England,Anxiolytics,Zopiclone,110.0
2022-11,England,Anxiolytics,Buspirone hydrochloride,4.0
2022-11,England,Anxiolytics,Chlordiazepoxide hydrochloride,7.0
2022-11,England,Anxiolytics,Diazepam,201.0
2022-11,England,Anxiolytics,Lorazepam,34.0
2022-11,England,Anxiolytics,Oxazepam,2.0
2022-11,England,Antidepressants,Amitriptyline hydrochloride,140.0
2022-11,England,Antidepressants,Clomipramine hydrochloride,1.0
2022-11,England,Antidepressants,Dosulepin hydrochloride,1.0
2022-11,England,Antidepressants,Imipramine hydrochloride,1.0
2022-11,England,Antidepressants,Nortriptyline,12.0
2022-11,England,Antidepressants,Trazodone hydrochloride,10.0
2022-11,England,Antidepressants,Trimipramine maleate,1.0
2022-11,England,Antidepressants,Tranylcypromine sulfate,1.0
2022-11,England,Antidepressants,Citalopram hydrobromide,140.0
2022-11,England,Antidepressants,Fluoxetine hydrochloride,93.0
2022-11,England,Antidepressants,Paroxetine hydrochloride,7.0
2022-11,England,Antidepressants,Sertraline hydrochloride,282.0
2022-11,England,Antidepressants,Escitalopram,18.0
2022-11,England,Antidepressants,Vortioxetine,4.0
2022-11,England,Antidepressants,Venlafaxine,104.0
2022-11,England,Antidepressants,Mirtazapine,184.0
2022-11,England,Antidepressants,Duloxetine hydrochloride,63.0
2022-11,England,Antidepressants,Agomelatine,6.0
2022-11,England,Anxiolytics,Promethazine teoclate,3.0
2022-11,England,Anxiolytics,Pregabalin,91.0
2022-11,England,Anxiolytics,Clonazepam,13.0
2022-11,England,Anxiolytics,Midazolam hydrochloride,1.0
2022-11,England,Antidepressants,Bupropion hydrochloride,2.0
2022-12,England,Anxiolytics,Sodium oxybate,18.0
2022-12,England,Anxiolytics,Melatonin,17249.0
2022-12,England,Anxiolytics,Chloral hydrate,64.0
2022-12,England,Anxiolytics,Clomethiazole,45.0
2022-12,England,Anxiolytics,Loprazolam mesilate,201.0
2022-12,England,Anxiolytics,Lormetazepam,149.0
2022-12,England,Anxiolytics,Nitrazepam,3977.0
2022-12,England,Anxiolytics,Temazepam,2337.0
2022-12,England,Anxiolytics,Zolpidem tartrate,7624.0
2022-12,England,Anxiolytics,Zopiclone,53407.0
2022-12,England,Anxiolytics,Buspirone hydrochloride,1646.0
2022-12,England,Anxiolytics,Chlordiazepoxide hydrochloride,210.0
2022-12,England,Anxiolytics,Diazepam,43085.0
2022-12,England,Anxiolytics,Lorazepam,12776.0
2022-12,England,Anxiolytics,Oxazepam,362.0
2022-12,England,Anxiolytics,Amobarbital sodium,4.0
2022-12,England,Anxiolytics,Secobarbital sodium,1.0
2022-12,England,Antidepressants,Amitriptyline hydrochloride,166816.0
2022-12,England,Antidepressants,Clomipramine hydrochloride,2945.0
2022-12,England,Antidepressants,Dosulepin hydrochloride,3999.0
2022-12,England,Antidepressants,Doxepin,179.0
2022-12,England,Antidepressants,Imipramine hydrochloride,1123.0
2022-12,England,Antidepressants,Lofepramine hydrochloride,1185.0
2022-12,England,Antidepressants,Mianserin hydrochloride,11.0
2022-12,England,Antidepressants,Nortriptyline,8928.0
2022-12,England,Antidepressants,Trazodone hydrochloride,7680.0
2022-12,England,Antidepressants,Trimipramine maleate,171.0
2022-12,England,Antidepressants,Isocarboxazid,22.0
2022-12,England,Antidepressants,Moclobemide,94.0
2022-12,England,Antidepressants,Phenelzine sulfate,68.0
2022-12,England,Antidepressants,Tranylcypromine sulfate,34.0
2022-12,England,Antidepressants,Citalopram hydrobromide,169173.0
2022-12,England,Antidepressants,Fluoxetine hydrochloride,71426.0
2022-12,England,Antidepressants,Fluvoxamine maleate,275.0
2022-12,England,Antidepressants,Paroxetine hydrochloride,14003.0
2022-12,England,Antidepressants,Sertraline hydrochloride,214206.0
2022-12,England,Antidepressants,Escitalopram,16842.0
2022-12,England,Antidepressants,Citalopram hydrochloride,792.0
2022-12,England,Antidepressants,Vortioxetine,3122.0
2022-12,England,Antidepressants,Reboxetine,177.0
2022-12,England,Antidepressants,Venlafaxine,66172.0
2022-12,England,Antidepressants,Mirtazapine,101381.0
2022-12,England,Antidepressants,Duloxetine hydrochloride,29955.0
2022-12,England,Antidepressants,Agomelatine,161.0
2022-12,England,Anxiolytics,Promethazine teoclate,483.0
2022-12,England,Anxiolytics,Clobazam,3480.0
2022-12,England,Anxiolytics,Pregabalin,84947.0
2022-12,England,Anxiolytics,Clonazepam,14259.0
2022-12,England,Anxiolytics,Phenobarbital,1800.0
2022-12,England,Anxiolytics,Paraldehyde,21.0
2022-12,England,Anxiolytics,Midazolam maleate,174.0
2022-12,England,Anxiolytics,Midazolam hydrochloride,736.0
2022-12,England,Antidepressants,Bupropion hydrochloride,339.0
2022-12,England,Anxiolytics,Sodium oxybate,7.0
2022-12,England,Anxiolytics,Melatonin,21137.0
2022-12,England,Anxiolytics,Chloral hydrate,155.0
2022-12,England,Anxiolytics,Clomethiazole edisilate,5.0
2022-12,England,Anxiolytics,Clomethiazole,76.0
2022-12,England,Anxiolytics,Flurazepam hydrochloride,1.0
2022-12,England,Anxiolytics,Loprazolam mesilate,63.0
2022-12,England,Anxiolytics,Lormetazepam,78.0
2022-12,England,Anxiolytics,Nitrazepam,2504.0
2022-12,England,Anxiolytics,Temazepam,1671.0
2022-12,England,Anxiolytics,Zolpidem tartrate,7205.0
2022-12,England,Anxiolytics,Zopiclone,46268.0
2022-12,England,Anxiolytics,Buspirone hydrochloride,942.0
2022-12,England,Anxiolytics,Chlordiazepoxide hydrochloride,184.0
2022-12,England,Anxiolytics,Diazepam,36014.0
2022-12,England,Anxiolytics,Lorazepam,8701.0
2022-12,England,Anxiolytics,Oxazepam,257.0
2022-12,England,Anxiolytics,Amobarbital sodium,5.0
2022-12,England,Anxiolytics,Secobarbital sodium,5.0
2022-12,England,Antidepressants,Amitriptyline hydrochloride,111426.0
2022-12,England,Antidepressants,Clomipramine hydrochloride,1888.0
2022-12,England,Antidepressants,Dosulepin hydrochloride,2930.0
2022-12,England,Antidepressants,Doxepin,176.0
2022-12,England,Antidepressants,Imipramine hydrochloride,842.0
2022-12,England,Antidepressants,Lofepramine hydrochloride,1150.0
2022-12,England,Antidepressants,Mianserin hydrochloride,13.0
2022-12,England,Antidepressants,Nortriptyline,7781.0
2022-12,England,Antidepressants,Trazodone hydrochloride,5326.0
2022-12,England,Antidepressants,Trimipramine maleate,273.0
2022-12,England,Antidepressants,Isocarboxazid,17.0
2022-12,England,Antidepressants,Moclobemide,71.0
2022-12,England,Antidepressants,Phenelzine sulfate,45.0
2022-12,England,Antidepressants,Tranylcypromine sulfate,38.0
2022-12,England,Antidepressants,Citalopram hydrobromide,107289.0
2022-12,England,Antidepressants,Fluoxetine hydrochloride,49150.0
2022-12,England,Antidepressants,Fluvoxamine maleate,368.0
2022-12,England,Antidepressants,Paroxetine hydrochloride,11626.0
2022-12,England,Antidepressants,Sertraline hydrochloride,177019.0
2022-12,England,Antidepressants,Escitalopram,16419.0
2022-12,England,Antidepressants,Citalopram hydrochloride,433.0
2022-12,England,Antidepressants,Vortioxetine,2685.0
2022-12,England,Antidepressants,Reboxetine,134.0
2022-12,England,Antidepressants,Venlafaxine,42082.0
2022-12,England,Antidepressants,Mirtazapine,108053.0
2022-12,England,Antidepressants,Duloxetine hydrochloride,24409.0
2022-12,England,Antidepressants,Agomelatine,373.0
2022-12,England,Anxiolytics,Promethazine teoclate,274.0
2022-12,England,Anxiolytics,Clobazam,4184.0
2022-12,England,Anxiolytics,Pregabalin,69522.0
2022-12,England,Anxiolytics,Clonazepam,12478.0
2022-12,England,Anxiolytics,Phenobarbital,1343.0
2022-12,England,Anxiolytics,Phenobarbital sodium,5.0
2022-12,England,Anxiolytics,Paraldehyde,40.0
2022-12,England,Anxiolytics,Midazolam maleate,132.0
2022-12,England,Anxiolytics,Midazolam hydrochloride,1175.0
2022-12,England,Antidepressants,Bupropion hydrochloride,778.0
2022-12,England,Anxiolytics,Sodium oxybate,39.0
2022-12,England,Anxiolytics,Melatonin,28980.0
2022-12,England,Anxiolytics,Chloral hydrate,183.0
2022-12,England,Anxiolytics,Clomethiazole edisilate,59.0
2022-12,England,Anxiolytics,Clomethiazole,96.0
2022-12,England,Anxiolytics,Flurazepam hydrochloride,1.0
2022-12,England,Anxiolytics,Loprazolam mesilate,201.0
2022-12,England,Anxiolytics,Lormetazepam,185.0
2022-12,England,Anxiolytics,Nitrazepam,5319.0
2022-12,England,Anxiolytics,Temazepam,3443.0
2022-12,England,Anxiolytics,Zolpidem tartrate,9919.0
2022-12,England,Anxiolytics,Zopiclone,79087.0
2022-12,England,Anxiolytics,Buspirone hydrochloride,2982.0
2022-12,England,Anxiolytics,Chlordiazepoxide hydrochloride,370.0
2022-12,England,Anxiolytics,Diazepam,74707.0
2022-12,England,Anxiolytics,Lorazepam,21308.0
2022-12,England,Anxiolytics,Oxazepam,734.0
2022-12,England,Anxiolytics,Amobarbital sodium,1.0
2022-12,England,Antidepressants,Amitriptyline hydrochloride,264565.0
2022-12,England,Antidepressants,Clomipramine hydrochloride,3404.0
2022-12,England,Antidepressants,Dosulepin hydrochloride,6423.0
2022-12,England,Antidepressants,Doxepin,252.0
2022-12,England,Antidepressants,Imipramine hydrochloride,1950.0
2022-12,England,Antidepressants,Lofepramine hydrochloride,2688.0
2022-12,England,Antidepressants,Mianserin hydrochloride,15.0
2022-12,England,Antidepressants,Nortriptyline,12541.0
2022-12,England,Antidepressants,Trazodone hydrochloride,12908.0
2022-12,England,Antidepressants,Trimipramine maleate,215.0
2022-12,England,Antidepressants,Isocarboxazid,23.0
2022-12,England,Antidepressants,Moclobemide,112.0
2022-12,England,Antidepressants,Phenelzine sulfate,53.0
2022-12,England,Antidepressants,Tranylcypromine sulfate,54.0
2022-12,England,Antidepressants,Citalopram hydrobromide,232118.0
2022-12,England,Antidepressants,Fluoxetine hydrochloride,119651.0
2022-12,England,Antidepressants,Fluvoxamine maleate,387.0
2022-12,England,Antidepressants,Paroxetine hydrochloride,20995.0
2022-12,England,Antidepressants,Sertraline hydrochloride,368995.0
2022-12,England,Antidepressants,Escitalopram,25425.0
2022-12,England,Antidepressants,Citalopram hydrochloride,1302.0
2022-12,England,Antidepressants,Vortioxetine,4788.0
2022-12,England,Antidepressants,Reboxetine,329.0
2022-12,England,Antidepressants,Venlafaxine,88509.0
2022-12,England,Antidepressants,Mirtazapine,178421.0
2022-12,England,Antidepressants,Duloxetine hydrochloride,59108.0
2022-12,England,Antidepressants,Agomelatine,286.0
2022-12,England,Anxiolytics,Promethazine teoclate,483.0
2022-12,England,Anxiolytics,Clobazam,6407.0
2022-12,England,Anxiolytics,Pregabalin,149219.0
2022-12,England,Anxiolytics,Clonazepam,15346.0
2022-12,England,Anxiolytics,Phenobarbital,2664.0
2022-12,England,Anxiolytics,Phenobarbital sodium,1.0
2022-12,England,Anxiolytics,Paraldehyde,15.0
2022-12,England,Anxiolytics,Midazolam maleate,211.0
2022-12,England,Anxiolytics,Midazolam hydrochloride,1260.0
2022-12,England,Antidepressants,Bupropion hydrochloride,258.0
2022-12,England,Anxiolytics,Sodium oxybate,9.0
2022-12,England,Anxiolytics,Melatonin,22757.0
2022-12,England,Anxiolytics,Chloral hydrate,201.0
2022-12,England,Anxiolytics,Clomethiazole edisilate,14.0
2022-12,England,Anxiolytics,Clomethiazole,204.0
2022-12,England,Anxiolytics,Loprazolam mesilate,248.0
2022-12,England,Anxiolytics,Lormetazepam,237.0
2022-12,England,Anxiolytics,Nitrazepam,6190.0
2022-12,England,Anxiolytics,Temazepam,2743.0
2022-12,England,Anxiolytics,Zolpidem tartrate,5123.0
2022-12,England,Anxiolytics,Zopiclone,48966.0
2022-12,England,Anxiolytics,Buspirone hydrochloride,2886.0
2022-12,England,Anxiolytics,Chlordiazepoxide hydrochloride,311.0
2022-12,England,Anxiolytics,Diazepam,51506.0
2022-12,England,Anxiolytics,Lorazepam,13110.0
2022-12,England,Anxiolytics,Oxazepam,871.0
2022-12,England,Anxiolytics,Amobarbital sodium,2.0
2022-12,England,Anxiolytics,Secobarbital sodium,1.0
2022-12,England,Antidepressants,Amitriptyline hydrochloride,269085.0
2022-12,England,Antidepressants,Clomipramine hydrochloride,3506.0
2022-12,England,Antidepressants,Dosulepin hydrochloride,5138.0
2022-12,England,Antidepressants,Doxepin,353.0
2022-12,England,Antidepressants,Imipramine hydrochloride,1637.0
2022-12,England,Antidepressants,Lofepramine hydrochloride,2898.0
2022-12,England,Antidepressants,Mianserin hydrochloride,23.0
2022-12,England,Antidepressants,Nortriptyline,12124.0
2022-12,England,Antidepressants,Trazodone hydrochloride,39489.0
2022-12,England,Antidepressants,Trimipramine maleate,237.0
2022-12,England,Antidepressants,Isocarboxazid,6.0
2022-12,England,Antidepressants,Moclobemide,121.0
2022-12,England,Antidepressants,Phenelzine sulfate,71.0
2022-12,England,Antidepressants,Tranylcypromine sulfate,41.0
2022-12,England,Antidepressants,Citalopram hydrobromide,200753.0
2022-12,England,Antidepressants,Fluoxetine hydrochloride,142159.0
2022-12,England,Antidepressants,Fluvoxamine maleate,435.0
2022-12,England,Antidepressants,Paroxetine hydrochloride,19364.0
2022-12,England,Antidepressants,Sertraline hydrochloride,362293.0
2022-12,England,Antidepressants,Escitalopram,19058.0
2022-12,England,Antidepressants,Citalopram hydrochloride,847.0
2022-12,England,Antidepressants,Vortioxetine,3936.0
2022-12,England,Antidepressants,Reboxetine,484.0
2022-12,England,Antidepressants,Venlafaxine,74616.0
2022-12,England,Antidepressants,Mirtazapine,206324.0
2022-12,England,Antidepressants,Duloxetine hydrochloride,71674.0
2022-12,England,Antidepressants,Agomelatine,406.0
2022-12,England,Anxiolytics,Promethazine teoclate,461.0
